alt,n_bands,delta,method,bet,allocation,stopping_time,sample_size,run_time
0.5226315789473684,100,0.5,uinnsm_product,inverse,predictable_kelly,146.0,286.0,22.33001184463501
0.5226315789473684,500,0.5,uinnsm_product,inverse,predictable_kelly,146.0,286.0,112.10699439048767
0.5226315789473684,1,0.5,uinnsm_product,inverse,greedy_kelly,400.0,400.0,0.5189049243927002
0.5226315789473684,3,0.5,uinnsm_product,inverse,greedy_kelly,382.0,382.0,1.1222033500671387
0.5226315789473684,10,0.5,uinnsm_product,inverse,greedy_kelly,162.0,162.0,3.2266228199005127
0.5226315789473684,100,0.5,uinnsm_product,inverse,greedy_kelly,146.0,146.0,30.105056524276733
0.5226315789473684,500,0.5,uinnsm_product,inverse,greedy_kelly,146.0,146.0,150.20463800430298
0.5226315789473684,1,0.5,lcb,fixed_predictable,round_robin,400.0,400.0,11.02925968170166
0.5226315789473684,3,0.5,lcb,fixed_predictable,round_robin,,,11.02925968170166
0.5226315789473684,10,0.5,lcb,fixed_predictable,round_robin,,,11.02925968170166
0.5226315789473684,100,0.5,lcb,fixed_predictable,round_robin,,,11.02925968170166
0.5226315789473684,500,0.5,lcb,fixed_predictable,round_robin,,,11.02925968170166
0.5226315789473684,1,0.5,lcb,fixed_predictable,predictable_kelly,,,11.02925968170166
0.5226315789473684,3,0.5,lcb,fixed_predictable,predictable_kelly,,,11.02925968170166
0.5226315789473684,10,0.5,lcb,fixed_predictable,predictable_kelly,,,11.02925968170166
0.5226315789473684,100,0.5,lcb,fixed_predictable,predictable_kelly,,,11.02925968170166
0.5226315789473684,500,0.5,lcb,fixed_predictable,predictable_kelly,,,11.02925968170166
0.5226315789473684,1,0.5,lcb,fixed_predictable,greedy_kelly,,,11.02925968170166
0.5226315789473684,3,0.5,lcb,fixed_predictable,greedy_kelly,,,11.02925968170166
0.5226315789473684,10,0.5,lcb,fixed_predictable,greedy_kelly,,,11.02925968170166
0.5226315789473684,100,0.5,lcb,fixed_predictable,greedy_kelly,,,11.02925968170166
0.5226315789473684,500,0.5,lcb,fixed_predictable,greedy_kelly,,,11.02925968170166
0.5226315789473684,1,0.5,lcb,agrapa,round_robin,278.0,278.0,11.027624368667603
0.5226315789473684,3,0.5,lcb,agrapa,round_robin,,,11.027624368667603
0.5226315789473684,10,0.5,lcb,agrapa,round_robin,,,11.027624368667603
0.5226315789473684,100,0.5,lcb,agrapa,round_robin,,,11.027624368667603
0.5226315789473684,500,0.5,lcb,agrapa,round_robin,,,11.027624368667603
0.5226315789473684,1,0.5,lcb,agrapa,predictable_kelly,,,11.027624368667603
0.5226315789473684,3,0.5,lcb,agrapa,predictable_kelly,,,11.027624368667603
0.5226315789473684,10,0.5,lcb,agrapa,predictable_kelly,,,11.027624368667603
0.5226315789473684,100,0.5,lcb,agrapa,predictable_kelly,,,11.027624368667603
0.5226315789473684,500,0.5,lcb,agrapa,predictable_kelly,,,11.027624368667603
0.5226315789473684,1,0.5,lcb,agrapa,greedy_kelly,,,11.027624368667603
0.5226315789473684,3,0.5,lcb,agrapa,greedy_kelly,,,11.027624368667603
0.5226315789473684,10,0.5,lcb,agrapa,greedy_kelly,,,11.027624368667603
0.5226315789473684,100,0.5,lcb,agrapa,greedy_kelly,,,11.027624368667603
0.5226315789473684,500,0.5,lcb,agrapa,greedy_kelly,,,11.027624368667603
0.5226315789473684,1,0.5,lcb,inverse,round_robin,274.0,274.0,0.3764176368713379
0.5226315789473684,3,0.5,lcb,inverse,round_robin,,,0.3764176368713379
0.5226315789473684,10,0.5,lcb,inverse,round_robin,,,0.3764176368713379
0.5226315789473684,100,0.5,lcb,inverse,round_robin,,,0.3764176368713379
0.5226315789473684,500,0.5,lcb,inverse,round_robin,,,0.3764176368713379
0.5226315789473684,1,0.5,lcb,inverse,predictable_kelly,,,0.3764176368713379
0.5226315789473684,3,0.5,lcb,inverse,predictable_kelly,,,0.3764176368713379
0.5226315789473684,10,0.5,lcb,inverse,predictable_kelly,,,0.3764176368713379
0.5226315789473684,100,0.5,lcb,inverse,predictable_kelly,,,0.3764176368713379
0.5226315789473684,500,0.5,lcb,inverse,predictable_kelly,,,0.3764176368713379
0.5226315789473684,1,0.5,lcb,inverse,greedy_kelly,,,0.3764176368713379
0.5226315789473684,3,0.5,lcb,inverse,greedy_kelly,,,0.3764176368713379
0.5226315789473684,10,0.5,lcb,inverse,greedy_kelly,,,0.3764176368713379
0.5226315789473684,100,0.5,lcb,inverse,greedy_kelly,,,0.3764176368713379
0.5226315789473684,500,0.5,lcb,inverse,greedy_kelly,,,0.3764176368713379
0.5352631578947369,1,0.0,uinnsm_product,fixed_predictable,round_robin,400.0,400.0,0.04798269271850586
0.5352631578947369,3,0.0,uinnsm_product,fixed_predictable,round_robin,400.0,400.0,0.13895535469055176
0.5352631578947369,10,0.0,uinnsm_product,fixed_predictable,round_robin,400.0,400.0,0.4599130153656006
0.5352631578947369,100,0.0,uinnsm_product,fixed_predictable,round_robin,400.0,400.0,4.582856893539429
0.5352631578947369,500,0.0,uinnsm_product,fixed_predictable,round_robin,400.0,400.0,23.051337242126465
0.5352631578947369,1,0.0,uinnsm_product,fixed_predictable,predictable_kelly,400.0,400.0,0.23616576194763184
0.5352631578947369,3,0.0,uinnsm_product,fixed_predictable,predictable_kelly,232.0,400.0,0.7009003162384033
0.5352631578947369,10,0.0,uinnsm_product,fixed_predictable,predictable_kelly,191.0,376.0,2.33730149269104
0.5352631578947369,100,0.0,uinnsm_product,fixed_predictable,predictable_kelly,191.0,376.0,23.52466917037964
0.5352631578947369,500,0.0,uinnsm_product,fixed_predictable,predictable_kelly,191.0,376.0,117.91914439201355
0.5352631578947369,1,0.0,uinnsm_product,fixed_predictable,greedy_kelly,400.0,400.0,0.5275399684906006
0.5352631578947369,3,0.0,uinnsm_product,fixed_predictable,greedy_kelly,400.0,400.0,1.1500904560089111
0.5352631578947369,10,0.0,uinnsm_product,fixed_predictable,greedy_kelly,400.0,400.0,3.3299481868743896
0.5352631578947369,100,0.0,uinnsm_product,fixed_predictable,greedy_kelly,400.0,400.0,31.26032018661499
0.5352631578947369,500,0.0,uinnsm_product,fixed_predictable,greedy_kelly,400.0,400.0,156.69286489486694
0.5352631578947369,1,0.0,uinnsm_product,agrapa,round_robin,400.0,400.0,0.048160552978515625
0.5352631578947369,3,0.0,uinnsm_product,agrapa,round_robin,400.0,400.0,0.16103363037109375
0.5352631578947369,10,0.0,uinnsm_product,agrapa,round_robin,190.0,190.0,0.4594447612762451
0.5352631578947369,100,0.0,uinnsm_product,agrapa,round_robin,102.0,102.0,4.580533027648926
0.5352631578947369,500,0.0,uinnsm_product,agrapa,round_robin,97.0,97.0,22.97011923789978
0.5352631578947369,1,0.0,uinnsm_product,agrapa,predictable_kelly,400.0,400.0,0.23570895195007324
0.5352631578947369,3,0.0,uinnsm_product,agrapa,predictable_kelly,400.0,400.0,0.7049815654754639
0.5352631578947369,10,0.0,uinnsm_product,agrapa,predictable_kelly,98.0,190.0,2.335221290588379
0.5352631578947369,100,0.0,uinnsm_product,agrapa,predictable_kelly,97.0,188.0,23.456051349639893
0.5352631578947369,500,0.0,uinnsm_product,agrapa,predictable_kelly,97.0,188.0,117.24172496795654
0.5352631578947369,1,0.0,uinnsm_product,agrapa,greedy_kelly,400.0,400.0,0.5256121158599854
0.5352631578947369,3,0.0,uinnsm_product,agrapa,greedy_kelly,400.0,400.0,1.1460869312286377
0.5352631578947369,10,0.0,uinnsm_product,agrapa,greedy_kelly,190.0,190.0,3.32789945602417
0.5352631578947369,100,0.0,uinnsm_product,agrapa,greedy_kelly,102.0,102.0,31.19083857536316
0.5352631578947369,500,0.0,uinnsm_product,agrapa,greedy_kelly,97.0,97.0,156.29972052574158
0.5352631578947369,1,0.0,uinnsm_product,inverse,round_robin,400.0,400.0,0.037274837493896484
0.5352631578947369,3,0.0,uinnsm_product,inverse,round_robin,156.0,156.0,0.10666036605834961
0.5352631578947369,10,0.0,uinnsm_product,inverse,round_robin,98.0,98.0,0.35198473930358887
0.5352631578947369,100,0.0,uinnsm_product,inverse,round_robin,94.0,94.0,3.4965784549713135
0.5352631578947369,500,0.0,uinnsm_product,inverse,round_robin,93.0,93.0,17.52688241004944
0.5352631578947369,1,0.0,uinnsm_product,inverse,predictable_kelly,400.0,400.0,0.2260911464691162
0.5352631578947369,3,0.0,uinnsm_product,inverse,predictable_kelly,156.0,306.0,0.6705100536346436
0.5352631578947369,10,0.0,uinnsm_product,inverse,predictable_kelly,93.0,180.0,2.2397735118865967
0.5352631578947369,100,0.0,uinnsm_product,inverse,predictable_kelly,93.0,180.0,22.38089370727539
0.5352631578947369,500,0.0,uinnsm_product,inverse,predictable_kelly,93.0,180.0,111.7568850517273
0.5352631578947369,1,0.0,uinnsm_product,inverse,greedy_kelly,400.0,400.0,0.5193195343017578
0.5352631578947369,3,0.0,uinnsm_product,inverse,greedy_kelly,156.0,156.0,1.1224005222320557
0.5352631578947369,10,0.0,uinnsm_product,inverse,greedy_kelly,98.0,98.0,3.2155442237854004
0.5352631578947369,100,0.0,uinnsm_product,inverse,greedy_kelly,94.0,94.0,30.10521697998047
0.5352631578947369,500,0.0,uinnsm_product,inverse,greedy_kelly,93.0,93.0,149.9533715248108
0.5352631578947369,1,0.0,lcb,fixed_predictable,round_robin,373.0,373.0,11.117535591125488
0.5352631578947369,3,0.0,lcb,fixed_predictable,round_robin,,,11.117535591125488
0.5352631578947369,10,0.0,lcb,fixed_predictable,round_robin,,,11.117535591125488
0.5352631578947369,100,0.0,lcb,fixed_predictable,round_robin,,,11.117535591125488
0.5352631578947369,500,0.0,lcb,fixed_predictable,round_robin,,,11.117535591125488
0.5352631578947369,1,0.0,lcb,fixed_predictable,predictable_kelly,,,11.117535591125488
0.5352631578947369,3,0.0,lcb,fixed_predictable,predictable_kelly,,,11.117535591125488
0.5352631578947369,10,0.0,lcb,fixed_predictable,predictable_kelly,,,11.117535591125488
0.5352631578947369,100,0.0,lcb,fixed_predictable,predictable_kelly,,,11.117535591125488
0.5352631578947369,500,0.0,lcb,fixed_predictable,predictable_kelly,,,11.117535591125488
0.5352631578947369,1,0.0,lcb,fixed_predictable,greedy_kelly,,,11.117535591125488
0.5352631578947369,3,0.0,lcb,fixed_predictable,greedy_kelly,,,11.117535591125488
0.5352631578947369,10,0.0,lcb,fixed_predictable,greedy_kelly,,,11.117535591125488
0.5352631578947369,100,0.0,lcb,fixed_predictable,greedy_kelly,,,11.117535591125488
0.5352631578947369,500,0.0,lcb,fixed_predictable,greedy_kelly,,,11.117535591125488
0.5352631578947369,1,0.0,lcb,agrapa,round_robin,185.0,185.0,11.042395114898682
0.5352631578947369,3,0.0,lcb,agrapa,round_robin,,,11.042395114898682
0.5352631578947369,10,0.0,lcb,agrapa,round_robin,,,11.042395114898682
0.5352631578947369,100,0.0,lcb,agrapa,round_robin,,,11.042395114898682
0.5352631578947369,500,0.0,lcb,agrapa,round_robin,,,11.042395114898682
0.5352631578947369,1,0.0,lcb,agrapa,predictable_kelly,,,11.042395114898682
0.5352631578947369,3,0.0,lcb,agrapa,predictable_kelly,,,11.042395114898682
0.5352631578947369,10,0.0,lcb,agrapa,predictable_kelly,,,11.042395114898682
0.5352631578947369,100,0.0,lcb,agrapa,predictable_kelly,,,11.042395114898682
0.5352631578947369,500,0.0,lcb,agrapa,predictable_kelly,,,11.042395114898682
0.5352631578947369,1,0.0,lcb,agrapa,greedy_kelly,,,11.042395114898682
0.5352631578947369,3,0.0,lcb,agrapa,greedy_kelly,,,11.042395114898682
0.5352631578947369,10,0.0,lcb,agrapa,greedy_kelly,,,11.042395114898682
0.5352631578947369,100,0.0,lcb,agrapa,greedy_kelly,,,11.042395114898682
0.5352631578947369,500,0.0,lcb,agrapa,greedy_kelly,,,11.042395114898682
0.5352631578947369,1,0.0,lcb,inverse,round_robin,181.0,181.0,0.37641072273254395
0.5352631578947369,3,0.0,lcb,inverse,round_robin,,,0.37641072273254395
0.5352631578947369,10,0.0,lcb,inverse,round_robin,,,0.37641072273254395
0.5352631578947369,100,0.0,lcb,inverse,round_robin,,,0.37641072273254395
0.5352631578947369,500,0.0,lcb,inverse,round_robin,,,0.37641072273254395
0.5352631578947369,1,0.0,lcb,inverse,predictable_kelly,,,0.37641072273254395
0.5352631578947369,3,0.0,lcb,inverse,predictable_kelly,,,0.37641072273254395
0.5352631578947369,10,0.0,lcb,inverse,predictable_kelly,,,0.37641072273254395
0.5352631578947369,100,0.0,lcb,inverse,predictable_kelly,,,0.37641072273254395
0.5352631578947369,500,0.0,lcb,inverse,predictable_kelly,,,0.37641072273254395
0.5352631578947369,1,0.0,lcb,inverse,greedy_kelly,,,0.37641072273254395
0.5352631578947369,3,0.0,lcb,inverse,greedy_kelly,,,0.37641072273254395
0.5352631578947369,10,0.0,lcb,inverse,greedy_kelly,,,0.37641072273254395
0.5352631578947369,100,0.0,lcb,inverse,greedy_kelly,,,0.37641072273254395
0.5352631578947369,500,0.0,lcb,inverse,greedy_kelly,,,0.37641072273254395
0.5352631578947369,1,0.5,uinnsm_product,fixed_predictable,round_robin,400.0,400.0,0.04807758331298828
0.5352631578947369,3,0.5,uinnsm_product,fixed_predictable,round_robin,400.0,400.0,0.1390068531036377
0.5352631578947369,10,0.5,uinnsm_product,fixed_predictable,round_robin,400.0,400.0,0.46100592613220215
0.5352631578947369,100,0.5,uinnsm_product,fixed_predictable,round_robin,400.0,400.0,4.603285551071167
0.5352631578947369,500,0.5,uinnsm_product,fixed_predictable,round_robin,400.0,400.0,23.093119382858276
0.5352631578947369,1,0.5,uinnsm_product,fixed_predictable,predictable_kelly,393.0,393.0,0.23672008514404297
0.5352631578947369,3,0.5,uinnsm_product,fixed_predictable,predictable_kelly,342.0,400.0,0.7029778957366943
0.5352631578947369,10,0.5,uinnsm_product,fixed_predictable,predictable_kelly,194.0,382.0,2.335360527038574
0.5352631578947369,100,0.5,uinnsm_product,fixed_predictable,predictable_kelly,191.0,376.0,23.581791400909424
0.5352631578947369,500,0.5,uinnsm_product,fixed_predictable,predictable_kelly,191.0,376.0,117.76571655273438
0.5352631578947369,1,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400.0,400.0,0.5355923175811768
0.5352631578947369,3,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400.0,400.0,1.1614320278167725
0.5352631578947369,10,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400.0,400.0,3.33111834526062
0.5352631578947369,100,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400.0,400.0,31.176181077957153
0.5352631578947369,500,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400.0,400.0,155.91596174240112
0.5352631578947369,1,0.5,uinnsm_product,agrapa,round_robin,400.0,400.0,0.04845428466796875
0.5352631578947369,3,0.5,uinnsm_product,agrapa,round_robin,400.0,400.0,0.13945889472961426
0.5352631578947369,10,0.5,uinnsm_product,agrapa,round_robin,400.0,400.0,0.45750999450683594
0.5352631578947369,100,0.5,uinnsm_product,agrapa,round_robin,102.0,102.0,4.581980466842651
0.5352631578947369,500,0.5,uinnsm_product,agrapa,round_robin,97.0,97.0,22.876522541046143
0.5352631578947369,1,0.5,uinnsm_product,agrapa,predictable_kelly,400.0,400.0,0.23594284057617188
0.5352631578947369,3,0.5,uinnsm_product,agrapa,predictable_kelly,400.0,400.0,0.7023377418518066
0.5352631578947369,10,0.5,uinnsm_product,agrapa,predictable_kelly,400.0,400.0,2.3306875228881836
0.5352631578947369,100,0.5,uinnsm_product,agrapa,predictable_kelly,97.0,188.0,23.513813972473145
0.5352631578947369,500,0.5,uinnsm_product,agrapa,predictable_kelly,97.0,188.0,117.45275855064392
0.5352631578947369,1,0.5,uinnsm_product,agrapa,greedy_kelly,400.0,400.0,0.5254800319671631
0.5352631578947369,3,0.5,uinnsm_product,agrapa,greedy_kelly,400.0,400.0,1.1492302417755127
0.5352631578947369,10,0.5,uinnsm_product,agrapa,greedy_kelly,400.0,400.0,3.3285727500915527
0.5352631578947369,100,0.5,uinnsm_product,agrapa,greedy_kelly,102.0,102.0,31.120529651641846
0.5352631578947369,500,0.5,uinnsm_product,agrapa,greedy_kelly,97.0,97.0,155.5004539489746
0.5352631578947369,1,0.5,uinnsm_product,inverse,round_robin,400.0,400.0,0.03744769096374512
0.5352631578947369,3,0.5,uinnsm_product,inverse,round_robin,144.0,144.0,0.10705089569091797
0.5352631578947369,10,0.5,uinnsm_product,inverse,round_robin,102.0,102.0,0.3514432907104492
0.5352631578947369,100,0.5,uinnsm_product,inverse,round_robin,94.0,94.0,3.4910242557525635
0.5352631578947369,500,0.5,uinnsm_product,inverse,round_robin,93.0,93.0,17.517991304397583
0.5352631578947369,1,0.5,uinnsm_product,inverse,predictable_kelly,400.0,400.0,0.2254345417022705
0.5352631578947369,3,0.5,uinnsm_product,inverse,predictable_kelly,336.0,400.0,0.6707308292388916
0.5352631578947369,10,0.5,uinnsm_product,inverse,predictable_kelly,102.0,198.0,2.239562511444092
0.5352631578947369,100,0.5,uinnsm_product,inverse,predictable_kelly,93.0,180.0,22.395888805389404
0.5352631578947369,500,0.5,uinnsm_product,inverse,predictable_kelly,93.0,180.0,111.89327478408813
0.5352631578947369,1,0.5,uinnsm_product,inverse,greedy_kelly,400.0,400.0,0.521552324295044
0.5352631578947369,3,0.5,uinnsm_product,inverse,greedy_kelly,198.0,198.0,1.1236259937286377
0.5352631578947369,10,0.5,uinnsm_product,inverse,greedy_kelly,102.0,102.0,3.232210397720337
0.5352631578947369,100,0.5,uinnsm_product,inverse,greedy_kelly,94.0,94.0,30.06437063217163
0.5352631578947369,500,0.5,uinnsm_product,inverse,greedy_kelly,93.0,93.0,150.50183749198914
0.5352631578947369,1,0.5,lcb,fixed_predictable,round_robin,373.0,373.0,11.029938459396362
0.5352631578947369,3,0.5,lcb,fixed_predictable,round_robin,,,11.029938459396362
0.5352631578947369,10,0.5,lcb,fixed_predictable,round_robin,,,11.029938459396362
0.5352631578947369,100,0.5,lcb,fixed_predictable,round_robin,,,11.029938459396362
0.5352631578947369,500,0.5,lcb,fixed_predictable,round_robin,,,11.029938459396362
0.5352631578947369,1,0.5,lcb,fixed_predictable,predictable_kelly,,,11.029938459396362
0.5352631578947369,3,0.5,lcb,fixed_predictable,predictable_kelly,,,11.029938459396362
0.5352631578947369,10,0.5,lcb,fixed_predictable,predictable_kelly,,,11.029938459396362
0.5352631578947369,100,0.5,lcb,fixed_predictable,predictable_kelly,,,11.029938459396362
0.5352631578947369,500,0.5,lcb,fixed_predictable,predictable_kelly,,,11.029938459396362
0.5352631578947369,1,0.5,lcb,fixed_predictable,greedy_kelly,,,11.029938459396362
0.5352631578947369,3,0.5,lcb,fixed_predictable,greedy_kelly,,,11.029938459396362
0.5352631578947369,10,0.5,lcb,fixed_predictable,greedy_kelly,,,11.029938459396362
0.5352631578947369,100,0.5,lcb,fixed_predictable,greedy_kelly,,,11.029938459396362
0.5352631578947369,500,0.5,lcb,fixed_predictable,greedy_kelly,,,11.029938459396362
0.5352631578947369,1,0.5,lcb,agrapa,round_robin,185.0,185.0,11.067879438400269
0.5352631578947369,3,0.5,lcb,agrapa,round_robin,,,11.067879438400269
0.5352631578947369,10,0.5,lcb,agrapa,round_robin,,,11.067879438400269
0.5352631578947369,100,0.5,lcb,agrapa,round_robin,,,11.067879438400269
0.5352631578947369,500,0.5,lcb,agrapa,round_robin,,,11.067879438400269
0.5352631578947369,1,0.5,lcb,agrapa,predictable_kelly,,,11.067879438400269
0.5352631578947369,3,0.5,lcb,agrapa,predictable_kelly,,,11.067879438400269
0.5352631578947369,10,0.5,lcb,agrapa,predictable_kelly,,,11.067879438400269
0.5352631578947369,100,0.5,lcb,agrapa,predictable_kelly,,,11.067879438400269
0.5352631578947369,500,0.5,lcb,agrapa,predictable_kelly,,,11.067879438400269
0.5352631578947369,1,0.5,lcb,agrapa,greedy_kelly,,,11.067879438400269
0.5352631578947369,3,0.5,lcb,agrapa,greedy_kelly,,,11.067879438400269
0.5352631578947369,10,0.5,lcb,agrapa,greedy_kelly,,,11.067879438400269
0.5352631578947369,100,0.5,lcb,agrapa,greedy_kelly,,,11.067879438400269
0.5352631578947369,500,0.5,lcb,agrapa,greedy_kelly,,,11.067879438400269
0.5352631578947369,1,0.5,lcb,inverse,round_robin,181.0,181.0,0.37374067306518555
0.5352631578947369,3,0.5,lcb,inverse,round_robin,,,0.37374067306518555
0.5352631578947369,10,0.5,lcb,inverse,round_robin,,,0.37374067306518555
0.5352631578947369,100,0.5,lcb,inverse,round_robin,,,0.37374067306518555
0.5352631578947369,500,0.5,lcb,inverse,round_robin,,,0.37374067306518555
0.5352631578947369,1,0.5,lcb,inverse,predictable_kelly,,,0.37374067306518555
0.5352631578947369,3,0.5,lcb,inverse,predictable_kelly,,,0.37374067306518555
0.5352631578947369,10,0.5,lcb,inverse,predictable_kelly,,,0.37374067306518555
0.5352631578947369,100,0.5,lcb,inverse,predictable_kelly,,,0.37374067306518555
0.5352631578947369,500,0.5,lcb,inverse,predictable_kelly,,,0.37374067306518555
0.5352631578947369,1,0.5,lcb,inverse,greedy_kelly,,,0.37374067306518555
0.5352631578947369,3,0.5,lcb,inverse,greedy_kelly,,,0.37374067306518555
0.5352631578947369,10,0.5,lcb,inverse,greedy_kelly,,,0.37374067306518555
0.5352631578947369,100,0.5,lcb,inverse,greedy_kelly,,,0.37374067306518555
0.5352631578947369,500,0.5,lcb,inverse,greedy_kelly,,,0.37374067306518555
0.5478947368421052,1,0.0,uinnsm_product,fixed_predictable,round_robin,400.0,400.0,0.0479581356048584
0.5478947368421052,3,0.0,uinnsm_product,fixed_predictable,round_robin,400.0,400.0,0.13886523246765137
0.5478947368421052,10,0.0,uinnsm_product,fixed_predictable,round_robin,400.0,400.0,0.4595153331756592
0.5478947368421052,100,0.0,uinnsm_product,fixed_predictable,round_robin,400.0,400.0,4.592304706573486
