,K,global_mean,delta,sd,rep,stop_unstrat_fixed,stop_unstrat_agrapa,stop_lcb_fixed,stop_lcb_agrapa,stop_uinnsm_fixed,stop_uinnsm_smooth,stop_uinnsm_smooth_predkelly
110,4,0.6777777777777777,0.1,0.01,37,24,17,96,64,56,16,17
111,4,0.6777777777777777,0.1,0.05,37,23,16,100,67,64,16,16
112,4,0.6777777777777777,0.2,0.01,37,28,19,96,64,64,16,16
113,4,0.6777777777777777,0.2,0.05,37,23,14,98,68,68,16,16
114,4,0.7,0.0,0.01,37,22,15,85,58,36,15,15
115,4,0.7,0.0,0.05,37,23,16,86,58,36,14,14
116,4,0.7,0.1,0.01,37,21,15,86,58,40,16,15
117,4,0.7,0.1,0.05,37,23,17,88,59,44,16,16
118,4,0.7,0.2,0.01,37,23,15,86,58,48,15,15
119,4,0.7,0.2,0.05,37,22,13,89,61,56,16,16
120,5,0.5,0.0,0.01,37,1000,1000,1000,1000,1000,1000,1000
121,5,0.5,0.0,0.05,37,1000,1000,1000,1000,1000,1000,1000
122,5,0.5,0.1,0.01,37,1000,1000,1000,1000,1000,1000,1000
123,5,0.5,0.1,0.05,37,1000,1000,1000,1000,1000,1000,1000
124,5,0.5,0.2,0.01,37,1000,1000,1000,1000,1000,1000,1000
125,5,0.5,0.2,0.05,37,1000,1000,1000,1000,1000,1000,1000
126,5,0.5222222222222223,0.0,0.01,37,188,117,896,577,1000,130,130
127,5,0.5222222222222223,0.0,0.05,37,208,147,953,634,1000,170,169
128,5,0.5222222222222223,0.1,0.01,37,244,160,882,564,1000,135,135
129,5,0.5222222222222223,0.1,0.05,37,166,81,942,675,1000,145,145
130,5,0.5222222222222223,0.2,0.01,37,190,92,892,573,1000,130,130
131,5,0.5222222222222223,0.2,0.05,37,295,258,937,601,1000,83,88
132,5,0.5444444444444444,0.0,0.01,37,88,56,453,287,1000,66,66
133,5,0.5444444444444444,0.0,0.05,37,101,75,425,279,1000,69,70
134,5,0.5444444444444444,0.1,0.01,37,93,56,455,292,1000,70,70
135,5,0.5444444444444444,0.1,0.05,37,104,69,451,291,1000,70,70
136,5,0.5444444444444444,0.2,0.01,37,132,107,454,288,1000,67,67
137,5,0.5444444444444444,0.2,0.05,37,147,99,422,285,1000,62,59
138,5,0.5666666666666667,0.0,0.01,37,60,39,305,199,1000,45,45
139,5,0.5666666666666667,0.0,0.05,37,56,37,307,204,1000,41,41
140,5,0.5666666666666667,0.1,0.01,37,60,40,304,195,1000,44,44
141,5,0.5666666666666667,0.1,0.05,37,59,40,316,211,1000,40,40
142,5,0.5666666666666667,0.2,0.01,37,81,58,312,200,1000,45,45
143,5,0.5666666666666667,0.2,0.05,37,63,54,317,204,1000,44,45
144,5,0.5888888888888889,0.0,0.01,37,47,30,233,149,265,34,34
145,5,0.5888888888888889,0.0,0.05,37,48,29,238,162,315,34,35
146,5,0.5888888888888889,0.1,0.01,37,44,28,229,149,1000,33,33
147,5,0.5888888888888889,0.1,0.05,37,46,32,240,159,1000,40,40
148,5,0.5888888888888889,0.2,0.01,37,60,41,233,150,1000,33,33
149,5,0.5888888888888889,0.2,0.05,37,41,26,243,162,1000,34,33
150,5,0.611111111111111,0.0,0.01,37,37,25,187,123,110,28,28
151,5,0.611111111111111,0.0,0.05,37,38,27,202,132,155,28,29
152,5,0.611111111111111,0.1,0.01,37,38,23,186,121,145,28,28
153,5,0.611111111111111,0.1,0.05,37,37,25,189,126,170,28,28
154,5,0.611111111111111,0.2,0.01,37,42,31,187,123,295,27,27
155,5,0.611111111111111,0.2,0.05,37,33,20,190,127,325,33,31
156,5,0.6333333333333333,0.0,0.01,37,32,21,156,102,70,23,23
157,5,0.6333333333333333,0.0,0.05,37,29,20,155,99,60,20,20
158,5,0.6333333333333333,0.1,0.01,37,30,21,157,103,80,22,22
159,5,0.6333333333333333,0.1,0.05,37,31,22,164,113,100,25,25
160,5,0.6333333333333333,0.2,0.01,37,31,22,158,103,110,23,23
161,5,0.6333333333333333,0.2,0.05,37,27,19,157,102,95,24,23
162,5,0.6555555555555554,0.0,0.01,37,28,19,136,92,50,20,20
163,5,0.6555555555555554,0.0,0.05,37,29,19,130,86,50,18,17
164,5,0.6555555555555554,0.1,0.01,37,28,19,135,92,55,20,20
165,5,0.6555555555555554,0.1,0.05,37,27,18,137,86,50,18,18
166,5,0.6555555555555554,0.2,0.01,37,25,17,136,92,70,20,20
167,5,0.6555555555555554,0.2,0.05,37,30,22,143,93,70,21,21
168,5,0.6777777777777777,0.0,0.01,37,25,16,120,79,40,18,17
169,5,0.6777777777777777,0.0,0.05,37,26,16,121,85,50,18,19
170,5,0.6777777777777777,0.1,0.01,37,25,18,120,79,45,17,17
171,5,0.6777777777777777,0.1,0.05,37,24,17,123,83,45,18,19
172,5,0.6777777777777777,0.2,0.01,37,24,17,120,79,50,17,17
173,5,0.6777777777777777,0.2,0.05,37,27,19,121,80,50,16,17
174,5,0.7,0.0,0.01,37,22,15,108,72,35,15,15
175,5,0.7,0.0,0.05,37,23,15,110,73,35,15,15
176,5,0.7,0.1,0.01,37,22,14,107,72,35,15,15
177,5,0.7,0.1,0.05,37,21,16,105,72,35,15,15
178,5,0.7,0.2,0.01,37,22,16,107,72,40,15,15
179,5,0.7,0.2,0.05,37,21,14,106,73,45,16,16
0,2,0.5,0.0,0.01,30,1000,1000,1000,1000,1000,1000,1000
1,2,0.5,0.0,0.05,30,1000,1000,1000,1000,1000,958,958
2,2,0.5,0.1,0.01,30,1000,1000,1000,1000,1000,1000,1000
3,2,0.5,0.1,0.05,30,1000,1000,1000,1000,1000,1000,1000
4,2,0.5,0.2,0.01,30,1000,1000,1000,1000,1000,1000,1000
5,2,0.5,0.2,0.05,30,1000,1000,1000,1000,1000,1000,1000
6,2,0.5222222222222223,0.0,0.01,30,178,113,351,221,1000,134,134
7,2,0.5222222222222223,0.0,0.05,30,171,118,386,276,1000,154,154
8,2,0.5222222222222223,0.1,0.01,30,170,113,357,219,1000,128,128
9,2,0.5222222222222223,0.1,0.05,30,230,101,346,210,1000,136,136
10,2,0.5222222222222223,0.2,0.01,30,329,344,350,219,1000,132,131
11,2,0.5222222222222223,0.2,0.05,30,220,163,394,269,1000,145,148
12,2,0.5444444444444444,0.0,0.01,30,90,58,181,117,1000,68,68
13,2,0.5444444444444444,0.0,0.05,30,96,59,175,122,1000,64,64
14,2,0.5444444444444444,0.1,0.01,30,98,65,185,117,1000,67,67
15,2,0.5444444444444444,0.1,0.05,30,97,52,169,108,1000,62,62
16,2,0.5444444444444444,0.2,0.01,30,85,52,181,115,1000,64,64
17,2,0.5444444444444444,0.2,0.05,30,71,44,185,123,1000,71,72
18,2,0.5666666666666667,0.0,0.01,30,60,39,126,80,1000,44,44
19,2,0.5666666666666667,0.0,0.05,30,67,46,118,79,1000,44,43
20,2,0.5666666666666667,0.1,0.01,30,56,35,121,78,1000,44,44
21,2,0.5666666666666667,0.1,0.05,30,54,39,140,97,1000,49,50
22,2,0.5666666666666667,0.2,0.01,30,84,72,124,80,1000,44,44
23,2,0.5666666666666667,0.2,0.05,30,52,32,107,70,1000,41,42
24,2,0.5888888888888889,0.0,0.01,30,45,29,93,60,1000,33,33
25,2,0.5888888888888889,0.0,0.05,30,45,31,110,72,1000,40,39
26,2,0.5888888888888889,0.1,0.01,30,49,29,93,60,1000,33,33
27,2,0.5888888888888889,0.1,0.05,30,44,30,93,66,1000,36,35
28,2,0.5888888888888889,0.2,0.01,30,34,22,94,62,1000,34,33
29,2,0.5888888888888889,0.2,0.05,30,52,40,105,68,1000,36,36
30,2,0.611111111111111,0.0,0.01,30,37,25,76,49,198,26,26
31,2,0.611111111111111,0.0,0.05,30,33,22,78,53,192,27,27
32,2,0.611111111111111,0.1,0.01,30,37,22,75,49,1000,26,26
33,2,0.611111111111111,0.1,0.05,30,43,30,80,55,1000,31,31
34,2,0.611111111111111,0.2,0.01,30,37,27,76,50,1000,27,27
35,2,0.611111111111111,0.2,0.05,30,37,26,79,52,1000,28,28
36,2,0.6333333333333333,0.0,0.01,30,32,21,62,41,88,21,21
37,2,0.6333333333333333,0.0,0.05,30,33,22,66,41,100,22,22
38,2,0.6333333333333333,0.1,0.01,30,33,21,63,42,154,22,22
39,2,0.6333333333333333,0.1,0.05,30,33,20,72,46,236,22,21
40,2,0.6333333333333333,0.2,0.01,30,32,21,64,42,752,22,22
41,2,0.6333333333333333,0.2,0.05,30,38,31,61,40,1000,19,19
42,2,0.6555555555555554,0.0,0.01,30,28,19,55,37,60,18,18
43,2,0.6555555555555554,0.0,0.05,30,29,19,58,36,70,18,18
44,2,0.6555555555555554,0.1,0.01,30,28,20,55,37,84,19,19
45,2,0.6555555555555554,0.1,0.05,30,25,18,55,36,90,18,18
46,2,0.6555555555555554,0.2,0.01,30,26,17,54,37,132,19,19
47,2,0.6555555555555554,0.2,0.05,30,24,15,53,36,196,17,17
48,2,0.6777777777777777,0.0,0.01,30,24,16,48,32,46,16,16
49,2,0.6777777777777777,0.0,0.05,30,26,18,45,30,40,15,15
50,2,0.6777777777777777,0.1,0.01,30,25,17,49,32,58,16,16
