batch_sizes,A_c,invalid
4,0.5,1.0
2,0.5,1.0
3,0.3333333333333333,0.6666666666666666
2,0.5,1.0
1,0.5,1.0
4,0.5,1.0
274,0.5565693430656934,0.864963503649635
4,0.5,1.0
4,0.5,1.0
192,0.5338541666666666,0.9010416666666666
8,0.625,0.75
114,0.5657894736842105,0.7105263157894737
28,0.5892857142857143,0.8214285714285714
8,0.5,1.0
8,0.5625,0.875
4,0.5,1.0
4,0.625,0.75
4,0.5,1.0
8,0.5,1.0
8,0.625,0.75
8,0.4375,0.875
24,0.5416666666666666,0.9166666666666666
6,0.5833333333333334,0.8333333333333334
4,0.5,1.0
400,0.55,0.885
32,0.5625,0.875
4,0.625,0.75
4,0.625,0.75
128,0.53515625,0.8984375
4,0.625,0.75
3,0.6666666666666666,0.6666666666666666
52,0.5865384615384616,0.8269230769230769
384,0.5520833333333334,0.8697916666666666
116,0.5560344827586207,0.8879310344827587
8,0.5,1.0
4,0.5,1.0
36,0.5555555555555556,0.8888888888888888
145,0.5724137931034483,0.7310344827586207
4,0.625,0.75
8,0.5,0.75
8,0.4375,0.875
180,0.5416666666666666,0.9055555555555556
32,0.53125,0.9375
16,0.59375,0.8125
12,0.5833333333333334,0.8333333333333334
12,0.5,1.0
4,0.5,1.0
8,0.5,1.0
63,0.5714285714285714,0.7936507936507936
8,0.5625,0.875
404,0.5742574257425742,0.8316831683168316
111,0.5405405405405406,0.9009009009009009
20,0.525,0.95
4,0.625,0.75
20,0.525,0.95
32,0.5625,0.875
4,0.5,1.0
8,0.5625,0.875
4,0.5,1.0
4,0.5,1.0
24,0.5,1.0
4,0.5,1.0
12,0.5,1.0
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
4,0.5,1.0
4,0.625,0.75
184,0.5815217391304348,0.8043478260869565
67,0.5074626865671642,0.8656716417910447
16,0.5625,0.875
40,0.525,0.95
264,0.5606060606060606,0.8560606060606061
340,0.5264705882352941,0.9058823529411765
52,0.5288461538461539,0.8653846153846154
1,0.5,1.0
12,0.4583333333333333,0.9166666666666666
48,0.5104166666666666,0.9375
72,0.5486111111111112,0.9027777777777778
8,0.5,1.0
8,0.625,0.75
8,0.5,1.0
8,0.5,1.0
4,0.5,1.0
4,0.5,1.0
8,0.5,1.0
20,0.55,0.9
70,0.5857142857142857,0.6857142857142857
4,0.5,1.0
41,0.4878048780487805,0.926829268292683
237,0.5949367088607594,0.810126582278481
4,0.5,1.0
20,0.475,0.95
16,0.59375,0.8125
4,0.375,0.75
4,0.375,0.75
4,0.5,1.0
4,0.625,0.75
224,0.5446428571428571,0.8839285714285714
12,0.5,1.0
8,0.5625,0.875
3,0.3333333333333333,0.6666666666666666
338,0.5355029585798816,0.8994082840236687
4,0.5,1.0
3,0.5,1.0
293,0.5546075085324232,0.856655290102389
2,0.5,1.0
4,0.625,0.75
521,0.5719769673704415,0.8406909788867563
4,0.625,0.75
4,0.625,0.75
36,0.4722222222222222,0.9444444444444444
8,0.5625,0.875
251,0.5816733067729084,0.8366533864541833
4,0.625,0.75
24,0.4791666666666667,0.875
4,0.5,1.0
4,0.5,1.0
8,0.5625,0.875
72,0.5277777777777778,0.9444444444444444
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
32,0.546875,0.90625
8,0.5,1.0
4,0.375,0.75
3,0.6666666666666666,0.6666666666666666
16,0.5,0.875
15,0.5333333333333333,0.9333333333333333
4,0.5,1.0
4,0.5,1.0
9,0.5555555555555556,0.8888888888888888
4,0.5,1.0
8,0.5,1.0
168,0.5744047619047619,0.8511904761904762
24,0.4791666666666667,0.9583333333333334
4,0.5,1.0
8,0.5,1.0
4,0.5,1.0
4,0.5,1.0
424,0.5377358490566038,0.8867924528301887
4,0.625,0.75
302,0.5364238410596026,0.8874172185430463
4,0.625,0.75
1,1.0,0.0
28,0.5357142857142857,0.8571428571428571
4,0.625,0.75
4,0.75,0.5
40,0.575,0.85
20,0.525,0.95
4,0.5,1.0
47,0.5106382978723404,0.851063829787234
12,0.5416666666666666,0.9166666666666666
4,0.5,1.0
47,0.48936170212765956,0.9787234042553191
4,0.625,0.75
408,0.5379901960784313,0.8946078431372549
4,0.625,0.75
8,0.5,0.75
1,0.5,1.0
4,0.5,1.0
71,0.528169014084507,0.9154929577464789
263,0.5190114068441065,0.9543726235741445
6,0.5,1.0
4,0.625,0.75
20,0.475,0.95
8,0.5,1.0
181,0.5386740331491713,0.9005524861878453
44,0.5113636363636364,0.9772727272727273
8,0.625,0.75
76,0.5328947368421053,0.881578947368421
4,0.5,1.0
28,0.5178571428571429,0.9642857142857143
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
80,0.5,0.95
4,0.625,0.75
15,0.5333333333333333,0.8
8,0.5625,0.875
5,0.6,0.8
8,0.4375,0.875
4,0.5,1.0
190,0.5973684210526315,0.7736842105263158
8,0.5,0.75
236,0.5741525423728814,0.8516949152542372
4,0.625,0.75
4,0.5,1.0
12,0.5,1.0
8,0.5625,0.875
323,0.5572755417956656,0.8730650154798761
1,0.5,1.0
2,0.75,0.5
36,0.4722222222222222,0.9444444444444444
16,0.53125,0.8125
148,0.5641891891891891,0.831081081081081
4,0.625,0.75
4,0.5,1.0
404,0.5606435643564357,0.8638613861386139
8,0.625,0.75
4,0.5,1.0
8,0.5625,0.875
16,0.5,0.875
4,0.625,0.75
52,0.5192307692307693,0.8846153846153846
4,0.5,1.0
72,0.5138888888888888,0.9166666666666666
112,0.5535714285714286,0.875
12,0.5,1.0
50,0.53,0.94
1,0.5,1.0
247,0.5769230769230769,0.8461538461538461
4,0.5,1.0
16,0.53125,0.9375
4,0.5,1.0
16,0.53125,0.9375
12,0.5416666666666666,0.9166666666666666
4,0.625,0.75
4,0.5,1.0
173,0.48265895953757226,0.9190751445086706
8,0.5,1.0
4,0.5,1.0
404,0.556930693069307,0.8712871287128713
4,0.5,1.0
8,0.5625,0.875
36,0.5416666666666666,0.8611111111111112
44,0.4772727272727273,0.8636363636363636
44,0.5454545454545454,0.9090909090909091
24,0.5625,0.875
4,0.5,1.0
348,0.5359195402298851,0.9109195402298851
4,0.625,0.75
8,0.5,1.0
11,0.5909090909090909,0.8181818181818182
87,0.6436781609195402,0.5747126436781609
4,0.5,1.0
308,0.5551948051948052,0.8701298701298701
4,0.625,0.75
31,0.5483870967741935,0.9032258064516129
4,0.5,1.0
4,0.625,0.75
24,0.5,0.9166666666666666
4,0.5,1.0
36,0.5694444444444444,0.8611111111111112
8,0.5625,0.875
8,0.5,1.0
11,0.5,1.0
64,0.5546875,0.890625
4,0.5,1.0
12,0.5,0.8333333333333334
170,0.5147058823529411,0.9235294117647059
107,0.5327102803738317,0.9158878504672897
260,0.5365384615384615,0.8884615384615384
79,0.5,0.9493670886075949
24,0.5208333333333334,0.9583333333333334
11,0.45454545454545453,0.9090909090909091
4,0.625,0.75
24,0.5416666666666666,0.9166666666666666
236,0.5063559322033898,0.9279661016949152
20,0.5,1.0
4,0.5,1.0
4,0.5,1.0
3,0.5,1.0
280,0.5553571428571429,0.8678571428571429
80,0.5,0.95
4,0.625,0.75
4,0.5,1.0
3,0.5,1.0
16,0.5625,0.875
57,0.5614035087719298,0.8771929824561403
436,0.5848623853211009,0.8165137614678899
8,0.4375,0.875
256,0.5625,0.8671875
83,0.4759036144578313,0.9518072289156626
8,0.5,0.75
7,0.5,1.0
25,0.52,0.96
4,0.5,1.0
28,0.5,1.0
24,0.5416666666666666,0.9166666666666666
8,0.5625,0.875
4,0.375,0.75
8,0.5625,0.875
4,0.375,0.75
8,0.5,1.0
56,0.5357142857142857,0.8928571428571429
20,0.525,0.95
4,0.5,1.0
8,0.5,1.0
4,0.5,1.0
333,0.5945945945945946,0.8108108108108109
8,0.5625,0.875
76,0.5592105263157895,0.8552631578947368
4,0.5,1.0
268,0.5708955223880597,0.8432835820895522
4,0.5,1.0
20,0.55,0.8
8,0.5625,0.875
4,0.625,0.75
4,0.625,0.75
360,0.5625,0.8583333333333333
8,0.5,1.0
382,0.5641361256544503,0.8664921465968587
8,0.5,1.0
89,0.5168539325842697,0.9213483146067416
220,0.5386363636363637,0.9045454545454545
4,0.5,1.0
36,0.5694444444444444,0.8611111111111112
4,0.5,1.0
8,0.5,1.0
28,0.5357142857142857,0.9285714285714286
248,0.5504032258064516,0.8830645161290323
121,0.49173553719008267,0.9338842975206612
4,0.625,0.75
4,0.625,0.75
96,0.5729166666666666,0.8541666666666666
132,0.5189393939393939,0.9318181818181818
8,0.5,1.0
41,0.5487804878048781,0.5121951219512195
12,0.5833333333333334,0.8333333333333334
4,0.5,1.0
8,0.5625,0.875
233,0.5150214592274678,0.9356223175965666
4,0.625,0.75
4,0.5,1.0
28,0.5535714285714286,0.8928571428571429
4,0.625,0.75
8,0.5,1.0
273,0.5146520146520146,0.9120879120879121
20,0.575,0.85
24,0.5625,0.875
4,0.5,1.0
20,0.5,1.0
4,0.5,1.0
4,0.625,0.75
15,0.5,1.0
67,0.5522388059701493,0.6268656716417911
11,0.5454545454545454,0.9090909090909091
8,0.4375,0.875
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
52,0.5192307692307693,0.9230769230769231
16,0.4375,0.875
292,0.5188356164383562,0.9075342465753424
4,0.5,1.0
104,0.625,0.5384615384615384
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
67,0.5074626865671642,0.9552238805970149
4,0.375,0.75
116,0.5431034482758621,0.9137931034482759
357,0.5644257703081232,0.8263305322128851
4,0.625,0.75
524,0.5610687022900763,0.8740458015267175
4,0.5,1.0
8,0.5,1.0
4,0.5,1.0
4,0.5,1.0
1,0.5,1.0
4,0.5,1.0
15,0.5,1.0
8,0.5,1.0
8,0.5,1.0
8,0.5,1.0
292,0.5547945205479452,0.8767123287671232
4,0.625,0.75
4,0.625,0.75
8,0.625,0.75
10,0.5,1.0
4,0.5,1.0
319,0.5532915360501567,0.8620689655172413
5,0.6,0.8
2,1.0,0.0
16,0.53125,0.9375
8,0.5,1.0
4,0.625,0.75
7,0.6428571428571429,0.7142857142857143
4,0.5,1.0
4,0.5,1.0
19,0.5,1.0
288,0.5642361111111112,0.8645833333333334
4,0.5,1.0
4,0.5,1.0
215,0.5720930232558139,0.8558139534883721
8,0.4375,0.875
4,0.5,1.0
4,0.5,1.0
4,0.625,0.75
16,0.5,0.875
4,0.5,1.0
498,0.5522088353413654,0.8755020080321285
79,0.5506329113924051,0.7215189873417721
4,0.625,0.75
12,0.5416666666666666,0.9166666666666666
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
40,0.5625,0.875
142,0.5704225352112676,0.8591549295774648
16,0.5,0.875
8,0.625,0.75
8,0.5625,0.875
92,0.5271739130434783,0.8804347826086957
188,0.5425531914893617,0.8936170212765957
4,0.625,0.75
3,0.6666666666666666,0.6666666666666666
4,0.5,1.0
4,0.5,1.0
326,0.5828220858895705,0.8343558282208589
4,0.5,1.0
4,0.625,0.75
72,0.5277777777777778,0.8888888888888888
24,0.5416666666666666,0.9166666666666666
8,0.375,0.75
80,0.5375,0.875
16,0.46875,0.9375
4,0.5,1.0
4,0.5,1.0
8,0.625,0.75
368,0.5584239130434783,0.8777173913043478
16,0.5625,0.875
3,0.6666666666666666,0.6666666666666666
4,0.5,1.0
4,0.625,0.75
12,0.5,0.8333333333333334
4,0.5,1.0
364,0.5453296703296703,0.8928571428571429
28,0.5,0.9285714285714286
12,0.5416666666666666,0.9166666666666666
4,0.5,1.0
4,0.5,1.0
8,0.5625,0.875
84,0.5714285714285714,0.8571428571428571
4,0.5,1.0
4,0.5,1.0
173,0.5260115606936416,0.9132947976878613
24,0.5416666666666666,0.9166666666666666
4,0.5,1.0
96,0.5260416666666666,0.90625
8,0.4375,0.875
4,0.5,1.0
16,0.5625,0.875
72,0.5069444444444444,0.9305555555555556
8,0.5,1.0
232,0.5366379310344828,0.9008620689655172
4,0.5,1.0
12,0.5,1.0
28,0.48214285714285715,0.8928571428571429
104,0.5721153846153846,0.8365384615384616
4,0.625,0.75
304,0.537828947368421,0.8782894736842105
48,0.5833333333333334,0.8333333333333334
12,0.5,1.0
4,0.5,1.0
8,0.5625,0.875
56,0.5267857142857143,0.875
8,0.5625,0.875
8,0.5,1.0
336,0.5416666666666666,0.8809523809523809
72,0.5138888888888888,0.9722222222222222
4,0.625,0.75
56,0.5089285714285714,0.9107142857142857
8,0.5,1.0
4,0.5,1.0
8,0.5625,0.875
95,0.5578947368421052,0.8631578947368421
336,0.5639880952380952,0.8720238095238095
48,0.5520833333333334,0.8958333333333334
8,0.5625,0.875
43,0.5465116279069767,0.9069767441860465
4,0.625,0.75
348,0.5387931034482759,0.882183908045977
4,0.5,1.0
4,0.5,1.0
8,0.5,1.0
8,0.625,0.75
8,0.5,1.0
4,0.5,1.0
8,0.375,0.75
184,0.5380434782608695,0.8913043478260869
4,0.5,1.0
4,0.625,0.75
4,0.375,0.75
37,0.5540540540540541,0.8918918918918919
8,0.5,1.0
93,0.532258064516129,0.9139784946236559
420,0.555952380952381,0.8690476190476191
7,0.5714285714285714,0.8571428571428571
12,0.5416666666666666,0.9166666666666666
68,0.5514705882352942,0.8970588235294118
4,0.5,1.0
8,0.625,0.75
135,0.5111111111111111,0.9185185185185185
64,0.5390625,0.890625
16,0.5,0.875
16,0.5,0.875
16,0.5625,0.875
2,0.5,1.0
8,0.5625,0.875
76,0.5394736842105263,0.9210526315789473
4,0.5,1.0
4,0.5,1.0
288,0.5243055555555556,0.8958333333333334
4,0.5,1.0
28,0.5,1.0
44,0.5568181818181818,0.8863636363636364
8,0.5,1.0
384,0.5364583333333334,0.90625
24,0.5625,0.875
31,0.532258064516129,0.8709677419354839
4,0.625,0.75
16,0.53125,0.8125
143,0.5104895104895105,0.8951048951048951
8,0.5625,0.875
56,0.48214285714285715,0.9642857142857143
12,0.5,0.8333333333333334
16,0.5625,0.875
20,0.5,1.0
4,0.5,1.0
4,0.5,1.0
296,0.5743243243243243,0.8513513513513513
72,0.5277777777777778,0.9166666666666666
4,0.625,0.75
4,0.5,1.0
8,0.5,1.0
4,0.5,1.0
60,0.5416666666666666,0.9166666666666666
4,0.5,1.0
3,0.8333333333333334,0.3333333333333333
16,0.5625,0.875
220,0.5704545454545454,0.8409090909090909
4,0.5,1.0
159,0.5031446540880503,0.9182389937106918
4,0.5,1.0
109,0.5688073394495413,0.8440366972477065
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
12,0.4166666666666667,0.8333333333333334
16,0.53125,0.8125
4,0.625,0.75
4,0.5,1.0
4,0.625,0.75
252,0.5099206349206349,0.9166666666666666
4,0.5,1.0
8,0.5,1.0
4,0.625,0.75
444,0.5529279279279279,0.8851351351351351
28,0.5535714285714286,0.8928571428571429
4,0.5,1.0
23,0.5652173913043478,0.8695652173913043
4,0.5,1.0
4,0.625,0.75
4,0.5,1.0
32,0.53125,0.9375
4,0.5,1.0
4,0.5,1.0
20,0.5,1.0
4,0.5,1.0
4,0.5,1.0
32,0.53125,0.9375
8,0.625,0.75
52,0.5480769230769231,0.7884615384615384
2,0.75,0.5
4,0.625,0.75
36,0.5555555555555556,0.8888888888888888
8,0.5,1.0
20,0.525,0.95
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
4,0.5,1.0
223,0.5627802690582959,0.8475336322869955
16,0.5,0.875
8,0.5625,0.875
252,0.5595238095238095,0.8492063492063492
4,0.5,1.0
4,0.625,0.75
4,0.5,1.0
4,0.5,1.0
107,0.514018691588785,0.9158878504672897
4,0.625,0.75
8,0.5,0.75
4,0.5,1.0
8,0.5625,0.875
4,0.625,0.75
4,0.5,1.0
28,0.5178571428571429,0.8928571428571429
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
4,0.375,0.75
237,0.5084388185654009,0.9071729957805907
4,0.5,1.0
4,0.625,0.75
4,0.625,0.75
250,0.598,0.804
28,0.5357142857142857,0.9285714285714286
268,0.5111940298507462,0.8805970149253731
8,0.5,1.0
4,0.625,0.75
8,0.5625,0.875
148,0.543918918918919,0.8986486486486487
120,0.575,0.8333333333333334
20,0.55,0.9
351,0.5156695156695157,0.9173789173789174
17,0.5588235294117647,0.5294117647058824
4,0.5,1.0
8,0.4375,0.875
7,0.5,1.0
4,0.5,1.0
4,0.5,1.0
16,0.625,0.75
36,0.5138888888888888,0.9166666666666666
3,0.6666666666666666,0.6666666666666666
92,0.5434782608695652,0.8695652173913043
188,0.5771276595744681,0.824468085106383
4,0.375,0.75
316,0.5822784810126582,0.8291139240506329
4,0.5,1.0
8,0.5,1.0
12,0.5416666666666666,0.75
20,0.575,0.85
36,0.6111111111111112,0.7777777777777778
414,0.5458937198067633,0.8792270531400966
4,0.5,1.0
24,0.4791666666666667,0.9583333333333334
4,0.625,0.75
4,0.5,1.0
4,0.5,1.0
4,0.625,0.75
4,0.5,1.0
78,0.6282051282051282,0.5897435897435898
8,0.5,1.0
1,0.5,1.0
4,0.625,0.75
12,0.5416666666666666,0.9166666666666666
121,0.48760330578512395,0.9256198347107438
8,0.5625,0.875
12,0.5416666666666666,0.9166666666666666
140,0.5678571428571428,0.85
349,0.5716332378223495,0.8452722063037249
60,0.55,0.9
4,0.5,1.0
28,0.5,0.9285714285714286
16,0.53125,0.9375
387,0.5555555555555556,0.8733850129198967
12,0.5416666666666666,0.9166666666666666
8,0.5,1.0
5,0.5,1.0
20,0.475,0.95
4,0.625,0.75
20,0.525,0.95
80,0.53125,0.8875
20,0.575,0.85
220,0.5545454545454546,0.8818181818181818
4,0.5,1.0
4,0.5,1.0
16,0.59375,0.8125
20,0.45,0.9
36,0.5416666666666666,0.8611111111111112
5,0.5,1.0
296,0.5472972972972973,0.8783783783783784
12,0.5416666666666666,0.9166666666666666
265,0.5735849056603773,0.8377358490566038
4,0.5,1.0
4,0.5,1.0
228,0.5153508771929824,0.9342105263157895
8,0.5625,0.875
3,0.5,1.0
16,0.5,1.0
28,0.5178571428571429,0.9642857142857143
8,0.5625,0.875
20,0.5,1.0
4,0.625,0.75
21,0.4523809523809524,0.9047619047619048
4,0.375,0.75
4,0.5,1.0
4,0.5,1.0
11,0.5909090909090909,0.8181818181818182
4,0.5,1.0
64,0.546875,0.84375
4,0.5,1.0
3,0.6666666666666666,0.6666666666666666
4,0.375,0.75
419,0.581145584725537,0.8186157517899761
4,0.5,1.0
425,0.5576470588235294,0.8564705882352941
84,0.5178571428571429,0.9166666666666666
8,0.5625,0.875
8,0.4375,0.875
6,0.75,0.5
276,0.5561594202898551,0.8514492753623188
48,0.5,0.9166666666666666
8,0.5,1.0
4,0.5,1.0
4,0.625,0.75
16,0.53125,0.9375
4,0.5,1.0
437,0.5491990846681922,0.8787185354691075
8,0.625,0.75
32,0.515625,0.90625
277,0.572202166064982,0.8267148014440433
4,0.625,0.75
48,0.5104166666666666,0.9375
4,0.625,0.75
28,0.5535714285714286,0.8214285714285714
4,0.625,0.75
48,0.5729166666666666,0.8541666666666666
12,0.5416666666666666,0.9166666666666666
4,0.5,1.0
76,0.5460526315789473,0.9078947368421053
32,0.578125,0.84375
10,0.5,0.8
40,0.5375,0.875
410,0.5756097560975609,0.8439024390243902
80,0.525,0.9
424,0.5377358490566038,0.8867924528301887
4,0.5,1.0
20,0.5,1.0
124,0.5201612903225806,0.9274193548387096
52,0.5096153846153846,0.9423076923076923
4,0.5,1.0
4,0.625,0.75
252,0.5277777777777778,0.9285714285714286
24,0.5,0.9166666666666666
60,0.5416666666666666,0.9166666666666666
20,0.525,0.95
2,0.75,0.5
4,0.625,0.75
28,0.5535714285714286,0.8928571428571429
11,0.6363636363636364,0.7272727272727273
4,0.5,1.0
368,0.5815217391304348,0.8315217391304348
20,0.575,0.85
8,0.5625,0.875
94,0.6117021276595744,0.5638297872340425
4,0.625,0.75
304,0.5723684210526315,0.8421052631578947
4,0.5,1.0
63,0.5476190476190477,0.873015873015873
8,0.625,0.75
4,0.5,1.0
3,0.3333333333333333,0.6666666666666666
2,0.5,1.0
365,0.5602739726027397,0.8794520547945206
16,0.5,1.0
12,0.5416666666666666,0.9166666666666666
4,0.5,1.0
4,0.5,1.0
24,0.625,0.75
8,0.5,0.75
136,0.5588235294117647,0.6911764705882353
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
4,0.5,1.0
4,0.5,1.0
293,0.5358361774744027,0.9078498293515358
4,0.625,0.75
16,0.5,1.0
12,0.625,0.75
4,0.5,1.0
4,0.625,0.75
24,0.5416666666666666,0.9166666666666666
4,0.5,1.0
4,0.375,0.75
4,0.5,1.0
4,0.5,1.0
40,0.5,0.9
8,0.5625,0.875
4,0.625,0.75
382,0.5327225130890052,0.9031413612565445
4,0.5,1.0
356,0.5491573033707865,0.8792134831460674
53,0.5283018867924528,0.8679245283018868
8,0.625,0.75
4,0.5,1.0
4,0.5,1.0
155,0.5161290322580645,0.8903225806451613
8,0.5,1.0
4,0.5,1.0
20,0.55,0.9
228,0.506578947368421,0.9517543859649122
12,0.5833333333333334,0.8333333333333334
16,0.5625,0.875
122,0.5245901639344263,0.9180327868852459
4,0.375,0.75
36,0.5,0.9444444444444444
8,0.5,1.0
4,0.5,1.0
80,0.53125,0.9125
4,0.625,0.75
84,0.5357142857142857,0.9047619047619048
8,0.5,0.75
8,0.5625,0.875
7,0.35714285714285715,0.7142857142857143
4,0.375,0.75
2,0.75,0.5
440,0.5431818181818182,0.8909090909090909
4,0.5,1.0
4,0.5,1.0
8,0.5625,0.875
144,0.5347222222222222,0.875
72,0.5208333333333334,0.9305555555555556
4,0.625,0.75
4,0.5,1.0
4,0.5,1.0
316,0.5316455696202531,0.8924050632911392
4,0.5,1.0
176,0.5596590909090909,0.8693181818181818
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
8,0.5,1.0
20,0.55,0.9
4,0.375,0.75
45,0.5222222222222223,0.9555555555555556
8,0.5625,0.875
4,0.625,0.75
36,0.5138888888888888,0.9722222222222222
72,0.5416666666666666,0.8888888888888888
16,0.5625,0.875
1,0.0,0.0
20,0.525,0.95
4,0.5,1.0
4,0.625,0.75
8,0.625,0.75
32,0.5625,0.875
77,0.5714285714285714,0.7012987012987013
8,0.625,0.75
4,0.5,1.0
343,0.565597667638484,0.8513119533527697
40,0.525,0.95
4,0.5,1.0
68,0.5661764705882353,0.8382352941176471
8,0.5,1.0
157,0.5509554140127388,0.8471337579617835
28,0.5,0.9285714285714286
4,0.625,0.75
28,0.5357142857142857,0.8571428571428571
11,0.5454545454545454,0.9090909090909091
8,0.5625,0.875
4,0.625,0.75
60,0.55,0.8666666666666667
12,0.5833333333333334,0.8333333333333334
20,0.55,0.9
48,0.5625,0.875
4,0.625,0.75
4,0.5,1.0
4,0.5,1.0
196,0.5918367346938775,0.8163265306122449
4,0.625,0.75
16,0.5625,0.875
432,0.5729166666666666,0.8495370370370371
6,0.5833333333333334,0.8333333333333334
4,0.5,1.0
4,0.5,1.0
304,0.5296052631578947,0.9144736842105263
4,0.5,1.0
4,0.625,0.75
16,0.59375,0.8125
331,0.5392749244712991,0.8972809667673716
4,0.625,0.75
204,0.5661764705882353,0.8676470588235294
4,0.5,1.0
31,0.5161290322580645,0.8387096774193549
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
40,0.575,0.85
4,0.625,0.75
160,0.553125,0.86875
4,0.5,1.0
4,0.5,1.0
12,0.5,0.8333333333333334
20,0.5,1.0
12,0.4583333333333333,0.9166666666666666
4,0.625,0.75
28,0.5714285714285714,0.8571428571428571
4,0.5,1.0
12,0.5833333333333334,0.8333333333333334
4,0.625,0.75
16,0.5,0.875
4,0.5,1.0
4,0.5,1.0
8,0.5,1.0
9,0.5,1.0
4,0.375,0.75
4,0.625,0.75
12,0.5833333333333334,0.8333333333333334
4,0.5,1.0
4,0.625,0.75
176,0.5482954545454546,0.8806818181818182
24,0.5416666666666666,0.9166666666666666
8,0.625,0.75
12,0.5,1.0
280,0.5178571428571429,0.9142857142857143
91,0.532967032967033,0.8901098901098901
56,0.5714285714285714,0.8214285714285714
8,0.5625,0.875
4,0.5,1.0
11,0.5454545454545454,0.9090909090909091
24,0.4791666666666667,0.9583333333333334
100,0.54,0.9
12,0.5416666666666666,0.9166666666666666
24,0.5,0.9166666666666666
182,0.5741758241758241,0.8296703296703297
16,0.625,0.75
107,0.5373831775700935,0.8878504672897196
32,0.578125,0.84375
4,0.625,0.75
16,0.53125,0.9375
4,0.5,1.0
4,0.5,1.0
4,0.625,0.75
68,0.5735294117647058,0.8235294117647058
254,0.5551181102362205,0.8582677165354331
24,0.5416666666666666,0.9166666666666666
4,0.5,1.0
4,0.5,1.0
12,0.625,0.75
4,0.625,0.75
23,0.5652173913043478,0.6956521739130435
12,0.5833333333333334,0.8333333333333334
4,0.5,1.0
16,0.5625,0.875
4,0.5,1.0
254,0.562992125984252,0.8582677165354331
36,0.5277777777777778,0.8888888888888888
32,0.5625,0.875
36,0.5138888888888888,0.9722222222222222
136,0.5588235294117647,0.8823529411764706
4,0.625,0.75
8,0.4375,0.875
8,0.5,1.0
8,0.5,1.0
20,0.475,0.95
94,0.5319148936170213,0.9148936170212766
40,0.5625,0.875
4,0.625,0.75
185,0.5486486486486486,0.8918918918918919
4,0.5,1.0
4,0.5,1.0
8,0.5625,0.875
4,0.5,1.0
8,0.5625,0.875
16,0.59375,0.8125
1,1.0,0.0
12,0.5,1.0
4,0.625,0.75
8,0.5625,0.875
24,0.5208333333333334,0.9583333333333334
425,0.571764705882353,0.8376470588235294
28,0.5357142857142857,0.9285714285714286
8,0.5,1.0
305,0.5344262295081967,0.9114754098360656
111,0.5495495495495496,0.6126126126126126
4,0.5,1.0
1,1.0,0.0
24,0.5208333333333334,0.9583333333333334
4,0.5,1.0
8,0.5625,0.875
36,0.5416666666666666,0.9166666666666666
123,0.5,0.967479674796748
180,0.525,0.8944444444444445
4,0.625,0.75
88,0.5738636363636364,0.8295454545454546
4,0.5,1.0
24,0.4791666666666667,0.9583333333333334
12,0.5416666666666666,0.9166666666666666
12,0.5416666666666666,0.9166666666666666
8,0.5,1.0
12,0.5416666666666666,0.9166666666666666
16,0.5625,0.75
62,0.49193548387096775,0.9193548387096774
4,0.625,0.75
8,0.5,1.0
4,0.5,1.0
16,0.59375,0.8125
24,0.5416666666666666,0.8333333333333334
139,0.5035971223021583,0.9496402877697842
8,0.5,1.0
8,0.5625,0.875
40,0.5375,0.925
88,0.5340909090909091,0.9090909090909091
8,0.5,1.0
4,0.625,0.75
64,0.53125,0.90625
295,0.5694915254237288,0.847457627118644
347,0.5561959654178674,0.8703170028818443
8,0.5,1.0
36,0.4861111111111111,0.9166666666666666
213,0.5187793427230047,0.9248826291079812
8,0.625,0.75
224,0.5513392857142857,0.8616071428571429
4,0.5,1.0
4,0.625,0.75
3,0.5,1.0
388,0.5451030927835051,0.8737113402061856
4,0.5,1.0
4,0.5,1.0
28,0.48214285714285715,0.9642857142857143
81,0.6666666666666666,0.6172839506172839
