alt,n_bands,delta,method,bet,allocation,stopping_time,sample_size,run_time,worst_case_eta
0.7121052631578948,3,0.0,lcb,fixed_predictable,round_robin,35,35,-0.888714075088501,
0.7121052631578948,10,0.0,lcb,fixed_predictable,round_robin,35,35,-0.8912572860717773,
0.7121052631578948,100,0.0,lcb,fixed_predictable,round_robin,35,35,-0.8848462104797363,
0.7121052631578948,500,0.0,lcb,fixed_predictable,round_robin,35,35,-0.8879525661468506,
0.7121052631578948,1,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8879525661468506,
0.7121052631578948,3,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8879525661468506,
0.7121052631578948,10,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8879525661468506,
0.7121052631578948,100,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8879525661468506,
0.7121052631578948,500,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8879525661468506,
0.7121052631578948,1,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8879525661468506,
0.7121052631578948,3,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8879525661468506,
0.7121052631578948,10,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8879525661468506,
0.7121052631578948,100,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8879525661468506,
0.7121052631578948,500,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8879525661468506,
0.7121052631578948,1,0.0,lcb,agrapa,round_robin,24,24,-1.8273885250091553,
0.7121052631578948,3,0.0,lcb,agrapa,round_robin,24,24,-1.8281497955322266,
0.7121052631578948,10,0.0,lcb,agrapa,round_robin,24,24,-1.8429648876190186,
0.7121052631578948,100,0.0,lcb,agrapa,round_robin,24,24,-1.831693172454834,
0.7121052631578948,500,0.0,lcb,agrapa,round_robin,24,24,-1.8407566547393799,
0.7121052631578948,1,0.0,lcb,agrapa,predictable_kelly,,,-1.8407566547393799,
0.7121052631578948,3,0.0,lcb,agrapa,predictable_kelly,,,-1.8407566547393799,
0.7121052631578948,10,0.0,lcb,agrapa,predictable_kelly,,,-1.8407566547393799,
0.7121052631578948,100,0.0,lcb,agrapa,predictable_kelly,,,-1.8407566547393799,
0.7121052631578948,500,0.0,lcb,agrapa,predictable_kelly,,,-1.8407566547393799,
0.7121052631578948,1,0.0,lcb,agrapa,greedy_kelly,,,-1.8407566547393799,
0.7121052631578948,3,0.0,lcb,agrapa,greedy_kelly,,,-1.8407566547393799,
0.7121052631578948,10,0.0,lcb,agrapa,greedy_kelly,,,-1.8407566547393799,
0.7121052631578948,100,0.0,lcb,agrapa,greedy_kelly,,,-1.8407566547393799,
0.7121052631578948,500,0.0,lcb,agrapa,greedy_kelly,,,-1.8407566547393799,
0.7121052631578948,1,0.0,lcb,smooth_predictable,round_robin,29,29,-0.649616003036499,
0.7121052631578948,3,0.0,lcb,smooth_predictable,round_robin,29,29,-0.649045467376709,
0.7121052631578948,10,0.0,lcb,smooth_predictable,round_robin,29,29,-0.6482429504394531,
0.7121052631578948,100,0.0,lcb,smooth_predictable,round_robin,29,29,-0.6439759731292725,
0.7121052631578948,500,0.0,lcb,smooth_predictable,round_robin,29,29,-0.6459898948669434,
0.7121052631578948,1,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6459898948669434,
0.7121052631578948,3,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6459898948669434,
0.7121052631578948,10,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6459898948669434,
0.7121052631578948,100,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6459898948669434,
0.7121052631578948,500,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6459898948669434,
0.7121052631578948,1,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6459898948669434,
0.7121052631578948,3,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6459898948669434,
0.7121052631578948,10,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6459898948669434,
0.7121052631578948,100,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6459898948669434,
0.7121052631578948,500,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6459898948669434,
0.7121052631578948,1,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.05316901206970215,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.1543879508972168,[0.83333333 0.16666667]
0.7121052631578948,10,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.5126886367797852,[0.95 0.05]
0.7121052631578948,100,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-5.115900278091431,[0.965 0.035]
0.7121052631578948,500,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-25.637561082839966,[0.969 0.031]
0.7121052631578948,1,0.5,uinnsm_product,fixed_predictable,predictable_kelly,222,222.0,-0.31830525398254395,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,fixed_predictable,predictable_kelly,24,42.0,-0.9499833583831787,[0.16666667 0.83333333]
0.7121052631578948,10,0.5,uinnsm_product,fixed_predictable,predictable_kelly,18,30.0,-3.1594107151031494,[0.25 0.75]
0.7121052631578948,100,0.5,uinnsm_product,fixed_predictable,predictable_kelly,18,30.0,-31.804585456848145,[0.245 0.755]
0.7121052631578948,500,0.5,uinnsm_product,fixed_predictable,predictable_kelly,18,30.0,-159.09437441825867,[0.249 0.751]
0.7121052631578948,1,0.5,uinnsm_product,fixed_predictable,greedy_kelly,222,222.0,-0.7344262599945068,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,fixed_predictable,greedy_kelly,28,28.0,-1.5900194644927979,[0.16666667 0.83333333]
0.7121052631578948,10,0.5,uinnsm_product,fixed_predictable,greedy_kelly,28,28.0,-4.562425851821899,[0.05 0.95]
0.7121052631578948,100,0.5,uinnsm_product,fixed_predictable,greedy_kelly,28,28.0,-43.018932819366455,[0.005 0.995]
0.7121052631578948,500,0.5,uinnsm_product,fixed_predictable,greedy_kelly,28,28.0,-214.6164813041687,[0.001 0.999]
0.7121052631578948,1,0.5,uinnsm_product,agrapa,round_robin,400,400.0,-0.054155588150024414,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,agrapa,round_robin,25,25.0,-0.1570117473602295,[0.16666667 0.83333333]
0.7121052631578948,10,0.5,uinnsm_product,agrapa,round_robin,20,20.0,-0.5176951885223389,[0.35 0.65]
0.7121052631578948,100,0.5,uinnsm_product,agrapa,round_robin,18,18.0,-5.210680961608887,[0.415 0.585]
0.7121052631578948,500,0.5,uinnsm_product,agrapa,round_robin,18,18.0,-26.089007139205933,[0.411 0.589]
0.7121052631578948,1,0.5,uinnsm_product,agrapa,predictable_kelly,400,400.0,-0.31785130500793457,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,agrapa,predictable_kelly,17,27.0,-0.9495110511779785,[0.16666667 0.83333333]
0.7121052631578948,10,0.5,uinnsm_product,agrapa,predictable_kelly,18,30.0,-3.1713016033172607,[0.35 0.65]
0.7121052631578948,100,0.5,uinnsm_product,agrapa,predictable_kelly,16,26.0,-31.895381927490234,[0.335 0.665]
0.7121052631578948,500,0.5,uinnsm_product,agrapa,predictable_kelly,17,28.0,-159.40736770629883,[0.345 0.655]
0.7121052631578948,1,0.5,uinnsm_product,agrapa,greedy_kelly,400,400.0,-0.7283508777618408,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,agrapa,greedy_kelly,25,25.0,-1.5890264511108398,[0.16666667 0.83333333]
0.7121052631578948,10,0.5,uinnsm_product,agrapa,greedy_kelly,18,18.0,-4.591350078582764,[0.35 0.65]
0.7121052631578948,100,0.5,uinnsm_product,agrapa,greedy_kelly,16,16.0,-43.37149930000305,[0.345 0.655]
0.7121052631578948,500,0.5,uinnsm_product,agrapa,greedy_kelly,16,16.0,-215.18230485916138,[0.347 0.653]
0.7121052631578948,1,0.5,uinnsm_product,smooth_predictable,round_robin,31,31.0,-0.05290102958679199,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,smooth_predictable,round_robin,19,19.0,-0.15278935432434082,[0.16666667 0.83333333]
0.7121052631578948,10,0.5,uinnsm_product,smooth_predictable,round_robin,17,17.0,-0.5063509941101074,[0.35 0.65]
0.7121052631578948,100,0.5,uinnsm_product,smooth_predictable,round_robin,16,16.0,-5.048464298248291,[0.335 0.665]
0.7121052631578948,500,0.5,uinnsm_product,smooth_predictable,round_robin,16,16.0,-25.23633861541748,[0.337 0.663]
0.7121052631578948,1,0.5,uinnsm_product,smooth_predictable,predictable_kelly,245,245.0,-0.31745362281799316,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,smooth_predictable,predictable_kelly,23,40.0,-0.9488921165466309,[0.16666667 0.83333333]
0.7121052631578948,10,0.5,uinnsm_product,smooth_predictable,predictable_kelly,18,30.0,-3.1628382205963135,[0.25 0.75]
0.7121052631578948,100,0.5,uinnsm_product,smooth_predictable,predictable_kelly,16,26.0,-31.68828010559082,[0.265 0.735]
0.7121052631578948,500,0.5,uinnsm_product,smooth_predictable,predictable_kelly,16,26.0,-158.01852583885193,[0.273 0.727]
0.7121052631578948,1,0.5,uinnsm_product,smooth_predictable,greedy_kelly,245,245.0,-0.7350499629974365,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,smooth_predictable,greedy_kelly,20,20.0,-1.5857939720153809,[0.16666667 0.83333333]
0.7121052631578948,10,0.5,uinnsm_product,smooth_predictable,greedy_kelly,17,17.0,-4.584853410720825,[0.25 0.75]
0.7121052631578948,100,0.5,uinnsm_product,smooth_predictable,greedy_kelly,16,16.0,-43.1397864818573,[0.335 0.665]
0.7121052631578948,500,0.5,uinnsm_product,smooth_predictable,greedy_kelly,16,16.0,-213.149334192276,[0.337 0.663]
0.7121052631578948,1,0.5,lcb,fixed_predictable,round_robin,35,35,-0.887376070022583,
0.7121052631578948,3,0.5,lcb,fixed_predictable,round_robin,35,35,-0.8827722072601318,
0.7121052631578948,10,0.5,lcb,fixed_predictable,round_robin,35,35,-0.8893172740936279,
0.7121052631578948,100,0.5,lcb,fixed_predictable,round_robin,35,35,-0.8806102275848389,
0.7121052631578948,500,0.5,lcb,fixed_predictable,round_robin,35,35,-0.8935778141021729,
0.7121052631578948,1,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8935778141021729,
0.7121052631578948,3,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8935778141021729,
0.7121052631578948,10,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8935778141021729,
0.7121052631578948,100,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8935778141021729,
0.7121052631578948,500,0.5,lcb,fixed_predictable,predictable_kelly,,,-0.8935778141021729,
0.7121052631578948,1,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8935778141021729,
0.7121052631578948,3,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8935778141021729,
0.7121052631578948,10,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8935778141021729,
0.7121052631578948,100,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8935778141021729,
0.7121052631578948,500,0.5,lcb,fixed_predictable,greedy_kelly,,,-0.8935778141021729,
0.7121052631578948,1,0.5,lcb,agrapa,round_robin,24,24,-1.8350672721862793,
0.7121052631578948,3,0.5,lcb,agrapa,round_robin,24,24,-1.8075087070465088,
0.7121052631578948,10,0.5,lcb,agrapa,round_robin,24,24,-1.846815586090088,
0.7121052631578948,100,0.5,lcb,agrapa,round_robin,24,24,-1.833376407623291,
0.7121052631578948,500,0.5,lcb,agrapa,round_robin,24,24,-1.8453764915466309,
0.7121052631578948,1,0.5,lcb,agrapa,predictable_kelly,,,-1.8453764915466309,
0.7121052631578948,3,0.5,lcb,agrapa,predictable_kelly,,,-1.8453764915466309,
0.7121052631578948,10,0.5,lcb,agrapa,predictable_kelly,,,-1.8453764915466309,
0.7121052631578948,100,0.5,lcb,agrapa,predictable_kelly,,,-1.8453764915466309,
0.7121052631578948,500,0.5,lcb,agrapa,predictable_kelly,,,-1.8453764915466309,
0.7121052631578948,1,0.5,lcb,agrapa,greedy_kelly,,,-1.8453764915466309,
0.7121052631578948,3,0.5,lcb,agrapa,greedy_kelly,,,-1.8453764915466309,
0.7121052631578948,10,0.5,lcb,agrapa,greedy_kelly,,,-1.8453764915466309,
0.7121052631578948,100,0.5,lcb,agrapa,greedy_kelly,,,-1.8453764915466309,
0.7121052631578948,500,0.5,lcb,agrapa,greedy_kelly,,,-1.8453764915466309,
0.7121052631578948,1,0.5,lcb,smooth_predictable,round_robin,29,29,-0.6439964771270752,
0.7121052631578948,3,0.5,lcb,smooth_predictable,round_robin,29,29,-0.6506633758544922,
0.7121052631578948,10,0.5,lcb,smooth_predictable,round_robin,29,29,-0.642592191696167,
0.7121052631578948,100,0.5,lcb,smooth_predictable,round_robin,29,29,-0.6457173824310303,
0.7121052631578948,500,0.5,lcb,smooth_predictable,round_robin,29,29,-0.6459767818450928,
0.7121052631578948,1,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6459767818450928,
0.7121052631578948,3,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6459767818450928,
0.7121052631578948,10,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6459767818450928,
0.7121052631578948,100,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6459767818450928,
0.7121052631578948,500,0.5,lcb,smooth_predictable,predictable_kelly,,,-0.6459767818450928,
0.7121052631578948,1,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6459767818450928,
0.7121052631578948,3,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6459767818450928,
0.7121052631578948,10,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6459767818450928,
0.7121052631578948,100,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6459767818450928,
0.7121052631578948,500,0.5,lcb,smooth_predictable,greedy_kelly,,,-0.6459767818450928,
0.7247368421052631,1,0.0,uinnsm_product,fixed_predictable,round_robin,28,28.0,-0.05294084548950195,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,fixed_predictable,round_robin,28,28.0,-0.154296875,[0.83333333 0.16666667]
0.7247368421052631,10,0.0,uinnsm_product,fixed_predictable,round_robin,28,28.0,-0.511749267578125,[0.95 0.05]
0.7247368421052631,100,0.0,uinnsm_product,fixed_predictable,round_robin,28,28.0,-5.115677356719971,[0.995 0.005]
0.7247368421052631,500,0.0,uinnsm_product,fixed_predictable,round_robin,28,28.0,-25.674211740493774,[0.999 0.001]
0.7247368421052631,1,0.0,uinnsm_product,fixed_predictable,predictable_kelly,30,30.0,-0.31858229637145996,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,fixed_predictable,predictable_kelly,18,30.0,-0.9508671760559082,[0.5 0.5]
0.7247368421052631,10,0.0,uinnsm_product,fixed_predictable,predictable_kelly,17,28.0,-3.175666332244873,[0.45 0.55]
0.7247368421052631,100,0.0,uinnsm_product,fixed_predictable,predictable_kelly,17,28.0,-31.791850805282593,[0.495 0.505]
0.7247368421052631,500,0.0,uinnsm_product,fixed_predictable,predictable_kelly,17,28.0,-158.99536180496216,[0.499 0.501]
0.7247368421052631,1,0.0,uinnsm_product,fixed_predictable,greedy_kelly,28,28.0,-0.7320051193237305,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,fixed_predictable,greedy_kelly,28,28.0,-1.6098341941833496,[0.16666667 0.83333333]
0.7247368421052631,10,0.0,uinnsm_product,fixed_predictable,greedy_kelly,28,28.0,-4.562212228775024,[0.05 0.95]
0.7247368421052631,100,0.0,uinnsm_product,fixed_predictable,greedy_kelly,28,28.0,-43.169503688812256,[0.005 0.995]
0.7247368421052631,500,0.0,uinnsm_product,fixed_predictable,greedy_kelly,28,28.0,-214.44248580932617,[0.001 0.999]
0.7247368421052631,1,0.0,uinnsm_product,agrapa,round_robin,400,400.0,-0.0543363094329834,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,agrapa,round_robin,36,36.0,-0.15764808654785156,[0.5 0.5]
0.7247368421052631,10,0.0,uinnsm_product,agrapa,round_robin,18,18.0,-0.516911506652832,[0.45 0.55]
0.7247368421052631,100,0.0,uinnsm_product,agrapa,round_robin,15,15.0,-5.209316253662109,[0.515 0.485]
0.7247368421052631,500,0.0,uinnsm_product,agrapa,round_robin,15,15.0,-26.084959745407104,[0.517 0.483]
0.7247368421052631,1,0.0,uinnsm_product,agrapa,predictable_kelly,400,400.0,-0.3255796432495117,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,agrapa,predictable_kelly,58,110.0,-0.9522662162780762,[0.5 0.5]
0.7247368421052631,10,0.0,uinnsm_product,agrapa,predictable_kelly,17,28.0,-3.167959451675415,[0.55 0.45]
0.7247368421052631,100,0.0,uinnsm_product,agrapa,predictable_kelly,16,26.0,-31.86910843849182,[0.515 0.485]
0.7247368421052631,500,0.0,uinnsm_product,agrapa,predictable_kelly,16,26.0,-159.30837988853455,[0.517 0.483]
0.7247368421052631,1,0.0,uinnsm_product,agrapa,greedy_kelly,400,400.0,-0.7288684844970703,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,agrapa,greedy_kelly,62,62.0,-1.5887036323547363,[0.5 0.5]
0.7247368421052631,10,0.0,uinnsm_product,agrapa,greedy_kelly,18,18.0,-4.59755539894104,[0.45 0.55]
0.7247368421052631,100,0.0,uinnsm_product,agrapa,greedy_kelly,15,15.0,-43.3491997718811,[0.515 0.485]
0.7247368421052631,500,0.0,uinnsm_product,agrapa,greedy_kelly,15,15.0,-214.27169394493103,[0.517 0.483]
0.7247368421052631,1,0.0,uinnsm_product,smooth_predictable,round_robin,32,32.0,-0.05276918411254883,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,smooth_predictable,round_robin,18,18.0,-0.15311908721923828,[0.5 0.5]
0.7247368421052631,10,0.0,uinnsm_product,smooth_predictable,round_robin,16,16.0,-0.5064902305603027,[0.45 0.55]
0.7247368421052631,100,0.0,uinnsm_product,smooth_predictable,round_robin,15,15.0,-5.053372144699097,[0.595 0.405]
0.7247368421052631,500,0.0,uinnsm_product,smooth_predictable,round_robin,15,15.0,-25.217910766601562,[0.591 0.409]
0.7247368421052631,1,0.0,uinnsm_product,smooth_predictable,predictable_kelly,315,315.0,-0.3180398941040039,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,smooth_predictable,predictable_kelly,38,70.0,-0.9461898803710938,[0.5 0.5]
0.7247368421052631,10,0.0,uinnsm_product,smooth_predictable,predictable_kelly,15,24.0,-3.1705422401428223,[0.45 0.55]
0.7247368421052631,100,0.0,uinnsm_product,smooth_predictable,predictable_kelly,15,24.0,-31.662900686264038,[0.495 0.505]
0.7247368421052631,500,0.0,uinnsm_product,smooth_predictable,predictable_kelly,15,24.0,-157.9042136669159,[0.499 0.501]
0.7247368421052631,1,0.0,uinnsm_product,smooth_predictable,greedy_kelly,315,315.0,-0.7319138050079346,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,smooth_predictable,greedy_kelly,20,20.0,-1.591123104095459,[0.5 0.5]
0.7247368421052631,10,0.0,uinnsm_product,smooth_predictable,greedy_kelly,16,16.0,-4.644590139389038,[0.45 0.55]
0.7247368421052631,100,0.0,uinnsm_product,smooth_predictable,greedy_kelly,15,15.0,-43.214715242385864,[0.595 0.405]
0.7247368421052631,500,0.0,uinnsm_product,smooth_predictable,greedy_kelly,15,15.0,-212.62744450569153,[0.591 0.409]
0.7247368421052631,1,0.0,lcb,fixed_predictable,round_robin,33,33,-0.8875470161437988,
0.7247368421052631,3,0.0,lcb,fixed_predictable,round_robin,33,33,-0.892474889755249,
0.7247368421052631,10,0.0,lcb,fixed_predictable,round_robin,33,33,-0.8852829933166504,
0.7247368421052631,100,0.0,lcb,fixed_predictable,round_robin,33,33,-0.8850359916687012,
0.7247368421052631,500,0.0,lcb,fixed_predictable,round_robin,33,33,-0.8814995288848877,
0.7247368421052631,1,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8814995288848877,
0.7247368421052631,3,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8814995288848877,
0.7247368421052631,10,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8814995288848877,
0.7247368421052631,100,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8814995288848877,
0.7247368421052631,500,0.0,lcb,fixed_predictable,predictable_kelly,,,-0.8814995288848877,
0.7247368421052631,1,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8814995288848877,
0.7247368421052631,3,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8814995288848877,
0.7247368421052631,10,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8814995288848877,
0.7247368421052631,100,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8814995288848877,
0.7247368421052631,500,0.0,lcb,fixed_predictable,greedy_kelly,,,-0.8814995288848877,
0.7247368421052631,1,0.0,lcb,agrapa,round_robin,23,23,-1.8224856853485107,
0.7247368421052631,3,0.0,lcb,agrapa,round_robin,23,23,-1.8547065258026123,
0.7247368421052631,10,0.0,lcb,agrapa,round_robin,23,23,-1.8209571838378906,
0.7247368421052631,100,0.0,lcb,agrapa,round_robin,23,23,-1.8255786895751953,
0.7247368421052631,500,0.0,lcb,agrapa,round_robin,23,23,-1.8240535259246826,
0.7247368421052631,1,0.0,lcb,agrapa,predictable_kelly,,,-1.8240535259246826,
0.7247368421052631,3,0.0,lcb,agrapa,predictable_kelly,,,-1.8240535259246826,
0.7247368421052631,10,0.0,lcb,agrapa,predictable_kelly,,,-1.8240535259246826,
0.7247368421052631,100,0.0,lcb,agrapa,predictable_kelly,,,-1.8240535259246826,
0.7247368421052631,500,0.0,lcb,agrapa,predictable_kelly,,,-1.8240535259246826,
0.7247368421052631,1,0.0,lcb,agrapa,greedy_kelly,,,-1.8240535259246826,
0.7247368421052631,3,0.0,lcb,agrapa,greedy_kelly,,,-1.8240535259246826,
0.7247368421052631,10,0.0,lcb,agrapa,greedy_kelly,,,-1.8240535259246826,
0.7247368421052631,100,0.0,lcb,agrapa,greedy_kelly,,,-1.8240535259246826,
0.7247368421052631,500,0.0,lcb,agrapa,greedy_kelly,,,-1.8240535259246826,
0.7247368421052631,1,0.0,lcb,smooth_predictable,round_robin,28,28,-0.6422808170318604,
0.7247368421052631,3,0.0,lcb,smooth_predictable,round_robin,28,28,-0.6477222442626953,
0.7247368421052631,10,0.0,lcb,smooth_predictable,round_robin,28,28,-0.6465871334075928,
0.7247368421052631,100,0.0,lcb,smooth_predictable,round_robin,28,28,-0.6482095718383789,
0.7247368421052631,500,0.0,lcb,smooth_predictable,round_robin,28,28,-0.6521496772766113,
0.7247368421052631,1,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6521496772766113,
0.7247368421052631,3,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6521496772766113,
0.7247368421052631,10,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6521496772766113,
0.7247368421052631,100,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6521496772766113,
0.7247368421052631,500,0.0,lcb,smooth_predictable,predictable_kelly,,,-0.6521496772766113,
0.7247368421052631,1,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6521496772766113,
0.7247368421052631,3,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6521496772766113,
0.7247368421052631,10,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6521496772766113,
0.7247368421052631,100,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6521496772766113,
0.7247368421052631,500,0.0,lcb,smooth_predictable,greedy_kelly,,,-0.6521496772766113,
0.7247368421052631,1,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.05284762382507324,[0.5 0.5]
0.7247368421052631,3,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.15394067764282227,[0.83333333 0.16666667]
0.7247368421052631,10,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.5089142322540283,[0.95 0.05]
0.7247368421052631,100,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-5.0997796058654785,[0.995 0.005]
0.7247368421052631,500,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-25.587878465652466,[0.991 0.009]
0.7247368421052631,1,0.5,uinnsm_product,fixed_predictable,predictable_kelly,217,217.0,-0.3180868625640869,[0.5 0.5]
0.7247368421052631,3,0.5,uinnsm_product,fixed_predictable,predictable_kelly,22,38.0,-0.9466986656188965,[0.16666667 0.83333333]
0.7247368421052631,10,0.5,uinnsm_product,fixed_predictable,predictable_kelly,17,28.0,-3.1583943367004395,[0.25 0.75]
0.7247368421052631,100,0.5,uinnsm_product,fixed_predictable,predictable_kelly,17,28.0,-31.75670313835144,[0.245 0.755]
0.7247368421052631,500,0.5,uinnsm_product,fixed_predictable,predictable_kelly,17,28.0,-159.03673696517944,[0.249 0.751]
0.7247368421052631,1,0.5,uinnsm_product,fixed_predictable,greedy_kelly,217,217.0,-0.7314314842224121,[0.5 0.5]
0.7247368421052631,3,0.5,uinnsm_product,fixed_predictable,greedy_kelly,25,25.0,-1.5857181549072266,[0.83333333 0.16666667]
0.7247368421052631,10,0.5,uinnsm_product,fixed_predictable,greedy_kelly,25,25.0,-4.565399885177612,[0.95 0.05]
0.7247368421052631,100,0.5,uinnsm_product,fixed_predictable,greedy_kelly,25,25.0,-43.22703576087952,[0.995 0.005]
0.7247368421052631,500,0.5,uinnsm_product,fixed_predictable,greedy_kelly,25,25.0,-215.10842394828796,[0.999 0.001]
0.7247368421052631,1,0.5,uinnsm_product,agrapa,round_robin,400,400.0,-0.05385255813598633,[0.5 0.5]
0.7247368421052631,3,0.5,uinnsm_product,agrapa,round_robin,24,24.0,-0.15666961669921875,[0.16666667 0.83333333]
0.7247368421052631,10,0.5,uinnsm_product,agrapa,round_robin,19,19.0,-0.5215239524841309,[0.35 0.65]
0.7247368421052631,100,0.5,uinnsm_product,agrapa,round_robin,18,18.0,-5.215620040893555,[0.425 0.575]
0.7247368421052631,500,0.5,uinnsm_product,agrapa,round_robin,18,18.0,-26.114180326461792,[0.421 0.579]
0.7247368421052631,1,0.5,uinnsm_product,agrapa,predictable_kelly,400,400.0,-0.317873477935791,[0.5 0.5]
0.7247368421052631,3,0.5,uinnsm_product,agrapa,predictable_kelly,17,27.0,-0.968890905380249,[0.5 0.5]
0.7247368421052631,10,0.5,uinnsm_product,agrapa,predictable_kelly,18,30.0,-3.175752639770508,[0.35 0.65]
0.7247368421052631,100,0.5,uinnsm_product,agrapa,predictable_kelly,16,26.0,-31.816478729248047,[0.345 0.655]
0.7247368421052631,500,0.5,uinnsm_product,agrapa,predictable_kelly,17,28.0,-159.69804883003235,[0.351 0.649]
0.7247368421052631,1,0.5,uinnsm_product,agrapa,greedy_kelly,400,400.0,-0.7414393424987793,[0.5 0.5]
0.7247368421052631,3,0.5,uinnsm_product,agrapa,greedy_kelly,24,24.0,-1.586688756942749,[0.16666667 0.83333333]
0.7247368421052631,10,0.5,uinnsm_product,agrapa,greedy_kelly,18,18.0,-4.581939697265625,[0.35 0.65]
0.7247368421052631,100,0.5,uinnsm_product,agrapa,greedy_kelly,15,15.0,-43.225189447402954,[0.355 0.645]
0.7247368421052631,500,0.5,uinnsm_product,agrapa,greedy_kelly,15,15.0,-214.2852325439453,[0.317 0.683]
0.7247368421052631,1,0.5,uinnsm_product,smooth_predictable,round_robin,29,29.0,-0.052823543548583984,[0.5 0.5]
0.7247368421052631,3,0.5,uinnsm_product,smooth_predictable,round_robin,18,18.0,-0.157365083694458,[0.16666667 0.83333333]
