alt,n_bands,delta,method,bet,allocation,stopping_time,sample_size,run_time,worst_case_eta
0.7121052631578948,1,0.0,uinnsm_product,smooth_predictable,greedy_kelly,315,315.0,-0.786139965057373,[0.5 0.5]
0.7121052631578948,3,0.0,uinnsm_product,smooth_predictable,greedy_kelly,21,21.0,-1.7267868518829346,[0.5 0.5]
0.7121052631578948,10,0.0,uinnsm_product,smooth_predictable,greedy_kelly,16,16.0,-5.053436994552612,[0.45 0.55]
0.7121052631578948,100,0.0,uinnsm_product,smooth_predictable,greedy_kelly,15,15.0,-47.96497130393982,[0.535 0.465]
0.7121052631578948,500,0.0,uinnsm_product,smooth_predictable,greedy_kelly,15,15.0,-237.0634708404541,[0.541 0.459]
0.7121052631578948,1,0.0,uinnsm_product,inverse,round_robin,36,36.0,-0.07429981231689453,[0.5 0.5]
0.7121052631578948,3,0.0,uinnsm_product,inverse,round_robin,18,18.0,-0.22029995918273926,[0.5 0.5]
0.7121052631578948,10,0.0,uinnsm_product,inverse,round_robin,15,15.0,-0.7383384704589844,[0.55 0.45]
0.7121052631578948,100,0.0,uinnsm_product,inverse,round_robin,14,14.0,-7.3367719650268555,[0.495 0.505]
0.7121052631578948,500,0.0,uinnsm_product,inverse,round_robin,14,14.0,-36.91198921203613,[0.499 0.501]
0.7121052631578948,1,0.0,uinnsm_product,inverse,predictable_kelly,320,320.0,-0.35360240936279297,[0.5 0.5]
0.7121052631578948,3,0.0,uinnsm_product,inverse,predictable_kelly,53,100.0,-1.060720682144165,[0.5 0.5]
0.7121052631578948,10,0.0,uinnsm_product,inverse,predictable_kelly,14,22.0,-3.522564172744751,[0.45 0.55]
0.7121052631578948,100,0.0,uinnsm_product,inverse,predictable_kelly,14,22.0,-35.32692575454712,[0.495 0.505]
0.7121052631578948,500,0.0,uinnsm_product,inverse,predictable_kelly,14,22.0,-177.74976253509521,[0.499 0.501]
0.7121052631578948,1,0.0,uinnsm_product,inverse,greedy_kelly,320,320.0,-0.7861895561218262,[0.5 0.5]
0.7121052631578948,3,0.0,uinnsm_product,inverse,greedy_kelly,22,22.0,-1.7331714630126953,[0.5 0.5]
0.7121052631578948,10,0.0,uinnsm_product,inverse,greedy_kelly,15,15.0,-5.095876932144165,[0.55 0.45]
0.7121052631578948,100,0.0,uinnsm_product,inverse,greedy_kelly,14,14.0,-48.20989680290222,[0.495 0.505]
0.7121052631578948,500,0.0,uinnsm_product,inverse,greedy_kelly,14,14.0,-244.94112586975098,[0.499 0.501]
0.7121052631578948,1,0.0,lcb,fixed_predictable,round_robin,35,35,-18.255696773529053,
0.7121052631578948,3,0.0,lcb,fixed_predictable,round_robin,35,35,-18.222893238067627,
0.7121052631578948,10,0.0,lcb,fixed_predictable,round_robin,35,35,-18.134325981140137,
0.7121052631578948,100,0.0,lcb,fixed_predictable,round_robin,35,35,-18.3109712600708,
0.7121052631578948,500,0.0,lcb,fixed_predictable,round_robin,35,35,-18.294801235198975,
0.7121052631578948,1,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.294801235198975,
0.7121052631578948,3,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.294801235198975,
0.7121052631578948,10,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.294801235198975,
0.7121052631578948,100,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.294801235198975,
0.7121052631578948,500,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.294801235198975,
0.7121052631578948,1,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.294801235198975,
0.7121052631578948,3,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.294801235198975,
0.7121052631578948,10,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.294801235198975,
0.7121052631578948,100,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.294801235198975,
0.7121052631578948,500,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.294801235198975,
0.7121052631578948,1,0.0,lcb,agrapa,round_robin,21,21,-18.384929418563843,
0.7121052631578948,3,0.0,lcb,agrapa,round_robin,21,21,-18.292063236236572,
0.7121052631578948,10,0.0,lcb,agrapa,round_robin,21,21,-18.319615602493286,
0.7121052631578948,100,0.0,lcb,agrapa,round_robin,21,21,-18.370211362838745,
0.7121052631578948,500,0.0,lcb,agrapa,round_robin,21,21,-18.374191999435425,
0.7121052631578948,1,0.0,lcb,agrapa,predictable_kelly,,,-18.374191999435425,
0.7121052631578948,3,0.0,lcb,agrapa,predictable_kelly,,,-18.374191999435425,
0.7121052631578948,10,0.0,lcb,agrapa,predictable_kelly,,,-18.374191999435425,
0.7121052631578948,100,0.0,lcb,agrapa,predictable_kelly,,,-18.374191999435425,
0.7121052631578948,500,0.0,lcb,agrapa,predictable_kelly,,,-18.374191999435425,
0.7121052631578948,1,0.0,lcb,agrapa,greedy_kelly,,,-18.374191999435425,
0.7121052631578948,3,0.0,lcb,agrapa,greedy_kelly,,,-18.374191999435425,
0.7121052631578948,10,0.0,lcb,agrapa,greedy_kelly,,,-18.374191999435425,
0.7121052631578948,100,0.0,lcb,agrapa,greedy_kelly,,,-18.374191999435425,
0.7121052631578948,500,0.0,lcb,agrapa,greedy_kelly,,,-18.374191999435425,
0.7121052631578948,1,0.0,lcb,smooth_predictable,round_robin,27,27,-18.05074143409729,
0.7121052631578948,3,0.0,lcb,smooth_predictable,round_robin,27,27,-18.016444206237793,
0.7121052631578948,10,0.0,lcb,smooth_predictable,round_robin,27,27,-18.048680067062378,
0.7121052631578948,100,0.0,lcb,smooth_predictable,round_robin,27,27,-17.94937825202942,
0.7121052631578948,500,0.0,lcb,smooth_predictable,round_robin,27,27,-17.944918155670166,
0.7121052631578948,1,0.0,lcb,smooth_predictable,predictable_kelly,,,-17.944918155670166,
0.7121052631578948,3,0.0,lcb,smooth_predictable,predictable_kelly,,,-17.944918155670166,
0.7121052631578948,10,0.0,lcb,smooth_predictable,predictable_kelly,,,-17.944918155670166,
0.7121052631578948,100,0.0,lcb,smooth_predictable,predictable_kelly,,,-17.944918155670166,
0.7121052631578948,500,0.0,lcb,smooth_predictable,predictable_kelly,,,-17.944918155670166,
0.7121052631578948,1,0.0,lcb,smooth_predictable,greedy_kelly,,,-17.944918155670166,
0.7121052631578948,3,0.0,lcb,smooth_predictable,greedy_kelly,,,-17.944918155670166,
0.7121052631578948,10,0.0,lcb,smooth_predictable,greedy_kelly,,,-17.944918155670166,
0.7121052631578948,100,0.0,lcb,smooth_predictable,greedy_kelly,,,-17.944918155670166,
0.7121052631578948,500,0.0,lcb,smooth_predictable,greedy_kelly,,,-17.944918155670166,
0.7121052631578948,1,0.0,lcb,inverse,round_robin,25,25,-18.326721668243408,
0.7121052631578948,3,0.0,lcb,inverse,round_robin,25,25,-18.29370427131653,
0.7121052631578948,10,0.0,lcb,inverse,round_robin,25,25,-18.294673442840576,
0.7121052631578948,100,0.0,lcb,inverse,round_robin,25,25,-18.345901489257812,
0.7121052631578948,500,0.0,lcb,inverse,round_robin,25,25,-18.385385513305664,
0.7121052631578948,1,0.0,lcb,inverse,predictable_kelly,,,-18.385385513305664,
0.7121052631578948,3,0.0,lcb,inverse,predictable_kelly,,,-18.385385513305664,
0.7121052631578948,10,0.0,lcb,inverse,predictable_kelly,,,-18.385385513305664,
0.7121052631578948,100,0.0,lcb,inverse,predictable_kelly,,,-18.385385513305664,
0.7121052631578948,500,0.0,lcb,inverse,predictable_kelly,,,-18.385385513305664,
0.7121052631578948,1,0.0,lcb,inverse,greedy_kelly,,,-18.385385513305664,
0.7121052631578948,3,0.0,lcb,inverse,greedy_kelly,,,-18.385385513305664,
0.7121052631578948,10,0.0,lcb,inverse,greedy_kelly,,,-18.385385513305664,
0.7121052631578948,100,0.0,lcb,inverse,greedy_kelly,,,-18.385385513305664,
0.7121052631578948,500,0.0,lcb,inverse,greedy_kelly,,,-18.385385513305664,
0.7121052631578948,1,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.07622170448303223,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.22260761260986328,[0.83333333 0.16666667]
0.7121052631578948,10,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.728168249130249,[0.95 0.05]
0.7121052631578948,100,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-7.356679439544678,[0.975 0.025]
0.7121052631578948,500,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-36.95391774177551,[0.971 0.029]
0.7121052631578948,1,0.5,uinnsm_product,fixed_predictable,predictable_kelly,229,229.0,-0.35128188133239746,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,fixed_predictable,predictable_kelly,24,42.0,-1.0468742847442627,[0.16666667 0.83333333]
0.7121052631578948,10,0.5,uinnsm_product,fixed_predictable,predictable_kelly,18,30.0,-3.5143725872039795,[0.25 0.75]
0.7121052631578948,100,0.5,uinnsm_product,fixed_predictable,predictable_kelly,18,30.0,-35.238765001297,[0.245 0.755]
0.7121052631578948,500,0.5,uinnsm_product,fixed_predictable,predictable_kelly,18,30.0,-177.21287655830383,[0.249 0.751]
0.7121052631578948,1,0.5,uinnsm_product,fixed_predictable,greedy_kelly,229,229.0,-0.7894885540008545,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,fixed_predictable,greedy_kelly,28,28.0,-1.7268474102020264,[0.16666667 0.83333333]
0.7121052631578948,10,0.5,uinnsm_product,fixed_predictable,greedy_kelly,28,28.0,-5.0548295974731445,[0.05 0.95]
0.7121052631578948,100,0.5,uinnsm_product,fixed_predictable,greedy_kelly,28,28.0,-47.821401596069336,[0.005 0.995]
0.7121052631578948,500,0.5,uinnsm_product,fixed_predictable,greedy_kelly,28,28.0,-241.58562397956848,[0.001 0.999]
0.7121052631578948,1,0.5,uinnsm_product,agrapa,round_robin,400,400.0,-0.07979512214660645,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,agrapa,round_robin,21,21.0,-0.23986148834228516,[0.5 0.5]
0.7121052631578948,10,0.5,uinnsm_product,agrapa,round_robin,16,16.0,-0.7692604064941406,[0.45 0.55]
0.7121052631578948,100,0.5,uinnsm_product,agrapa,round_robin,14,14.0,-7.74512505531311,[0.455 0.545]
0.7121052631578948,500,0.5,uinnsm_product,agrapa,round_robin,14,14.0,-38.5235378742218,[0.461 0.539]
0.7121052631578948,1,0.5,uinnsm_product,agrapa,predictable_kelly,400,400.0,-0.3717684745788574,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,agrapa,predictable_kelly,14,22.0,-1.0760600566864014,[0.16666667 0.83333333]
0.7121052631578948,10,0.5,uinnsm_product,agrapa,predictable_kelly,13,20.0,-3.627169609069824,[0.35 0.65]
0.7121052631578948,100,0.5,uinnsm_product,agrapa,predictable_kelly,12,18.0,-36.50349998474121,[0.325 0.675]
0.7121052631578948,500,0.5,uinnsm_product,agrapa,predictable_kelly,11,16.0,-179.4948024749756,[0.321 0.679]
0.7121052631578948,1,0.5,uinnsm_product,agrapa,greedy_kelly,400,400.0,-0.7869148254394531,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,agrapa,greedy_kelly,21,21.0,-1.725632905960083,[0.5 0.5]
0.7121052631578948,10,0.5,uinnsm_product,agrapa,greedy_kelly,13,13.0,-5.019207000732422,[0.45 0.55]
0.7121052631578948,100,0.5,uinnsm_product,agrapa,greedy_kelly,12,12.0,-47.8987398147583,[0.415 0.585]
0.7121052631578948,500,0.5,uinnsm_product,agrapa,greedy_kelly,12,12.0,-237.29630279541016,[0.415 0.585]
0.7121052631578948,1,0.5,uinnsm_product,smooth_predictable,round_robin,79,79.0,-0.07497501373291016,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,smooth_predictable,round_robin,18,18.0,-0.21988534927368164,[0.16666667 0.83333333]
0.7121052631578948,10,0.5,uinnsm_product,smooth_predictable,round_robin,16,16.0,-0.7413849830627441,[0.35 0.65]
0.7121052631578948,100,0.5,uinnsm_product,smooth_predictable,round_robin,16,16.0,-7.342557668685913,[0.365 0.635]
0.7121052631578948,500,0.5,uinnsm_product,smooth_predictable,round_robin,16,16.0,-36.80887007713318,[0.371 0.629]
0.7121052631578948,1,0.5,uinnsm_product,smooth_predictable,predictable_kelly,290,290.0,-0.3524491786956787,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,smooth_predictable,predictable_kelly,21,36.0,-1.0561323165893555,[0.16666667 0.83333333]
0.7121052631578948,10,0.5,uinnsm_product,smooth_predictable,predictable_kelly,17,28.0,-3.566455125808716,[0.25 0.75]
0.7121052631578948,100,0.5,uinnsm_product,smooth_predictable,predictable_kelly,16,26.0,-35.402188539505005,[0.295 0.705]
0.7121052631578948,500,0.5,uinnsm_product,smooth_predictable,predictable_kelly,16,26.0,-176.56726002693176,[0.295 0.705]
0.7121052631578948,1,0.5,uinnsm_product,smooth_predictable,greedy_kelly,290,290.0,-0.7868504524230957,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,smooth_predictable,greedy_kelly,19,19.0,-1.7235345840454102,[0.16666667 0.83333333]
0.7121052631578948,10,0.5,uinnsm_product,smooth_predictable,greedy_kelly,15,15.0,-5.045321941375732,[0.35 0.65]
0.7121052631578948,100,0.5,uinnsm_product,smooth_predictable,greedy_kelly,14,14.0,-47.72820019721985,[0.295 0.705]
0.7121052631578948,500,0.5,uinnsm_product,smooth_predictable,greedy_kelly,14,14.0,-242.75935339927673,[0.301 0.699]
0.7121052631578948,1,0.5,uinnsm_product,inverse,round_robin,39,39.0,-0.08315539360046387,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,inverse,round_robin,17,17.0,-0.23740339279174805,[0.16666667 0.83333333]
0.7121052631578948,10,0.5,uinnsm_product,inverse,round_robin,16,16.0,-0.7862002849578857,[0.35 0.65]
0.7121052631578948,100,0.5,uinnsm_product,inverse,round_robin,14,14.0,-7.736898422241211,[0.355 0.645]
0.7121052631578948,500,0.5,uinnsm_product,inverse,round_robin,14,14.0,-38.7198691368103,[0.355 0.645]
0.7121052631578948,1,0.5,uinnsm_product,inverse,predictable_kelly,253,253.0,-0.36658358573913574,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,inverse,predictable_kelly,20,34.0,-1.0840036869049072,[0.16666667 0.83333333]
0.7121052631578948,10,0.5,uinnsm_product,inverse,predictable_kelly,15,24.0,-3.6441569328308105,[0.25 0.75]
0.7121052631578948,100,0.5,uinnsm_product,inverse,predictable_kelly,14,22.0,-36.60890197753906,[0.275 0.725]
0.7121052631578948,500,0.5,uinnsm_product,inverse,predictable_kelly,14,22.0,-177.76618242263794,[0.269 0.731]
0.7121052631578948,1,0.5,uinnsm_product,inverse,greedy_kelly,253,253.0,-0.8332934379577637,[0.5 0.5]
0.7121052631578948,3,0.5,uinnsm_product,inverse,greedy_kelly,17,17.0,-1.7270894050598145,[0.16666667 0.83333333]
0.7121052631578948,10,0.5,uinnsm_product,inverse,greedy_kelly,15,15.0,-5.050578355789185,[0.35 0.65]
0.7121052631578948,100,0.5,uinnsm_product,inverse,greedy_kelly,14,14.0,-47.67219138145447,[0.305 0.695]
0.7121052631578948,500,0.5,uinnsm_product,inverse,greedy_kelly,14,14.0,-237.83565282821655,[0.303 0.697]
0.7121052631578948,1,0.5,lcb,fixed_predictable,round_robin,35,35,-18.405463933944702,
0.7121052631578948,3,0.5,lcb,fixed_predictable,round_robin,35,35,-18.341342210769653,
0.7121052631578948,10,0.5,lcb,fixed_predictable,round_robin,35,35,-18.735825538635254,
0.7121052631578948,100,0.5,lcb,fixed_predictable,round_robin,35,35,-18.349571228027344,
0.7121052631578948,500,0.5,lcb,fixed_predictable,round_robin,35,35,-18.339367151260376,
0.7121052631578948,1,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.339367151260376,
0.7121052631578948,3,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.339367151260376,
0.7121052631578948,10,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.339367151260376,
0.7121052631578948,100,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.339367151260376,
0.7121052631578948,500,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.339367151260376,
0.7121052631578948,1,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.339367151260376,
0.7121052631578948,3,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.339367151260376,
0.7121052631578948,10,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.339367151260376,
0.7121052631578948,100,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.339367151260376,
0.7121052631578948,500,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.339367151260376,
0.7121052631578948,1,0.5,lcb,agrapa,round_robin,21,21,-18.357823133468628,
0.7121052631578948,3,0.5,lcb,agrapa,round_robin,21,21,-18.476405143737793,
0.7121052631578948,10,0.5,lcb,agrapa,round_robin,21,21,-18.28484845161438,
0.7121052631578948,100,0.5,lcb,agrapa,round_robin,21,21,-18.313721418380737,
0.7121052631578948,500,0.5,lcb,agrapa,round_robin,21,21,-18.35551905632019,
0.7121052631578948,1,0.5,lcb,agrapa,predictable_kelly,,,-18.35551905632019,
0.7121052631578948,3,0.5,lcb,agrapa,predictable_kelly,,,-18.35551905632019,
0.7121052631578948,10,0.5,lcb,agrapa,predictable_kelly,,,-18.35551905632019,
0.7121052631578948,100,0.5,lcb,agrapa,predictable_kelly,,,-18.35551905632019,
0.7121052631578948,500,0.5,lcb,agrapa,predictable_kelly,,,-18.35551905632019,
0.7121052631578948,1,0.5,lcb,agrapa,greedy_kelly,,,-18.35551905632019,
0.7121052631578948,3,0.5,lcb,agrapa,greedy_kelly,,,-18.35551905632019,
0.7121052631578948,10,0.5,lcb,agrapa,greedy_kelly,,,-18.35551905632019,
0.7121052631578948,100,0.5,lcb,agrapa,greedy_kelly,,,-18.35551905632019,
0.7121052631578948,500,0.5,lcb,agrapa,greedy_kelly,,,-18.35551905632019,
0.7121052631578948,1,0.5,lcb,smooth_predictable,round_robin,27,27,-18.05734372138977,
0.7121052631578948,3,0.5,lcb,smooth_predictable,round_robin,27,27,-18.05530309677124,
0.7121052631578948,10,0.5,lcb,smooth_predictable,round_robin,27,27,-18.00257420539856,
0.7121052631578948,100,0.5,lcb,smooth_predictable,round_robin,27,27,-18.122740983963013,
0.7121052631578948,500,0.5,lcb,smooth_predictable,round_robin,27,27,-18.097203493118286,
0.7121052631578948,1,0.5,lcb,smooth_predictable,predictable_kelly,,,-18.097203493118286,
0.7121052631578948,3,0.5,lcb,smooth_predictable,predictable_kelly,,,-18.097203493118286,
0.7121052631578948,10,0.5,lcb,smooth_predictable,predictable_kelly,,,-18.097203493118286,
0.7121052631578948,100,0.5,lcb,smooth_predictable,predictable_kelly,,,-18.097203493118286,
0.7121052631578948,500,0.5,lcb,smooth_predictable,predictable_kelly,,,-18.097203493118286,
0.7121052631578948,1,0.5,lcb,smooth_predictable,greedy_kelly,,,-18.097203493118286,
0.7121052631578948,3,0.5,lcb,smooth_predictable,greedy_kelly,,,-18.097203493118286,
0.7121052631578948,10,0.5,lcb,smooth_predictable,greedy_kelly,,,-18.097203493118286,
0.7121052631578948,100,0.5,lcb,smooth_predictable,greedy_kelly,,,-18.097203493118286,
0.7121052631578948,500,0.5,lcb,smooth_predictable,greedy_kelly,,,-18.097203493118286,
0.7121052631578948,1,0.5,lcb,inverse,round_robin,25,25,-18.16187071800232,
0.7121052631578948,3,0.5,lcb,inverse,round_robin,25,25,-18.057718753814697,
0.7121052631578948,10,0.5,lcb,inverse,round_robin,25,25,-18.053407907485962,
0.7121052631578948,100,0.5,lcb,inverse,round_robin,25,25,-18.15045738220215,
0.7121052631578948,500,0.5,lcb,inverse,round_robin,25,25,-17.991617679595947,
0.7121052631578948,1,0.5,lcb,inverse,predictable_kelly,,,-17.991617679595947,
0.7121052631578948,3,0.5,lcb,inverse,predictable_kelly,,,-17.991617679595947,
0.7121052631578948,10,0.5,lcb,inverse,predictable_kelly,,,-17.991617679595947,
0.7121052631578948,100,0.5,lcb,inverse,predictable_kelly,,,-17.991617679595947,
0.7121052631578948,500,0.5,lcb,inverse,predictable_kelly,,,-17.991617679595947,
0.7121052631578948,1,0.5,lcb,inverse,greedy_kelly,,,-17.991617679595947,
0.7121052631578948,3,0.5,lcb,inverse,greedy_kelly,,,-17.991617679595947,
0.7121052631578948,10,0.5,lcb,inverse,greedy_kelly,,,-17.991617679595947,
0.7121052631578948,100,0.5,lcb,inverse,greedy_kelly,,,-17.991617679595947,
0.7121052631578948,500,0.5,lcb,inverse,greedy_kelly,,,-17.991617679595947,
0.7247368421052631,1,0.0,uinnsm_product,fixed_predictable,round_robin,28,28.0,-0.08136677742004395,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,fixed_predictable,round_robin,28,28.0,-0.23279976844787598,[0.83333333 0.16666667]
0.7247368421052631,10,0.0,uinnsm_product,fixed_predictable,round_robin,28,28.0,-0.7748208045959473,[0.95 0.05]
0.7247368421052631,100,0.0,uinnsm_product,fixed_predictable,round_robin,28,28.0,-7.753934860229492,[0.995 0.005]
0.7247368421052631,500,0.0,uinnsm_product,fixed_predictable,round_robin,28,28.0,-38.84075164794922,[0.999 0.001]
0.7247368421052631,1,0.0,uinnsm_product,fixed_predictable,predictable_kelly,30,30.0,-0.3559291362762451,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,fixed_predictable,predictable_kelly,18,30.0,-1.0909013748168945,[0.5 0.5]
0.7247368421052631,10,0.0,uinnsm_product,fixed_predictable,predictable_kelly,17,28.0,-3.612539768218994,[0.45 0.55]
0.7247368421052631,100,0.0,uinnsm_product,fixed_predictable,predictable_kelly,17,28.0,-36.479578733444214,[0.495 0.505]
0.7247368421052631,500,0.0,uinnsm_product,fixed_predictable,predictable_kelly,17,28.0,-180.66400051116943,[0.499 0.501]
0.7247368421052631,1,0.0,uinnsm_product,fixed_predictable,greedy_kelly,28,28.0,-0.794226884841919,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,fixed_predictable,greedy_kelly,28,28.0,-1.760833740234375,[0.16666667 0.83333333]
0.7247368421052631,10,0.0,uinnsm_product,fixed_predictable,greedy_kelly,28,28.0,-5.017484664916992,[0.05 0.95]
0.7247368421052631,100,0.0,uinnsm_product,fixed_predictable,greedy_kelly,28,28.0,-47.79765462875366,[0.005 0.995]
0.7247368421052631,500,0.0,uinnsm_product,fixed_predictable,greedy_kelly,28,28.0,-237.8509964942932,[0.001 0.999]
0.7247368421052631,1,0.0,uinnsm_product,agrapa,round_robin,400,400.0,-0.07579779624938965,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,agrapa,round_robin,16,16.0,-0.22046256065368652,[0.5 0.5]
0.7247368421052631,10,0.0,uinnsm_product,agrapa,round_robin,12,12.0,-0.7320346832275391,[0.45 0.55]
0.7247368421052631,100,0.0,uinnsm_product,agrapa,round_robin,11,11.0,-7.3338305950164795,[0.505 0.495]
0.7247368421052631,500,0.0,uinnsm_product,agrapa,round_robin,11,11.0,-36.608365535736084,[0.501 0.499]
0.7247368421052631,1,0.0,uinnsm_product,agrapa,predictable_kelly,400,400.0,-0.3506758213043213,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,agrapa,predictable_kelly,35,64.0,-1.0492568016052246,[0.5 0.5]
0.7247368421052631,10,0.0,uinnsm_product,agrapa,predictable_kelly,12,18.0,-3.5080506801605225,[0.45 0.55]
0.7247368421052631,100,0.0,uinnsm_product,agrapa,predictable_kelly,11,16.0,-35.23213791847229,[0.495 0.505]
0.7247368421052631,500,0.0,uinnsm_product,agrapa,predictable_kelly,11,16.0,-176.98680186271667,[0.499 0.501]
0.7247368421052631,1,0.0,uinnsm_product,agrapa,greedy_kelly,400,400.0,-0.7848927974700928,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,agrapa,greedy_kelly,26,26.0,-1.7718207836151123,[0.5 0.5]
0.7247368421052631,10,0.0,uinnsm_product,agrapa,greedy_kelly,12,12.0,-5.01731276512146,[0.45 0.55]
0.7247368421052631,100,0.0,uinnsm_product,agrapa,greedy_kelly,11,11.0,-48.22943592071533,[0.505 0.495]
0.7247368421052631,500,0.0,uinnsm_product,agrapa,greedy_kelly,11,11.0,-244.97840404510498,[0.501 0.499]
0.7247368421052631,1,0.0,uinnsm_product,smooth_predictable,round_robin,36,36.0,-0.07843136787414551,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,smooth_predictable,round_robin,18,18.0,-0.22858452796936035,[0.5 0.5]
0.7247368421052631,10,0.0,uinnsm_product,smooth_predictable,round_robin,15,15.0,-0.7728157043457031,[0.55 0.45]
0.7247368421052631,100,0.0,uinnsm_product,smooth_predictable,round_robin,14,14.0,-7.780340909957886,[0.495 0.505]
0.7247368421052631,500,0.0,uinnsm_product,smooth_predictable,round_robin,14,14.0,-38.79959750175476,[0.499 0.501]
0.7247368421052631,1,0.0,uinnsm_product,smooth_predictable,predictable_kelly,309,309.0,-0.36661386489868164,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,smooth_predictable,predictable_kelly,45,84.0,-1.0884416103363037,[0.5 0.5]
0.7247368421052631,10,0.0,uinnsm_product,smooth_predictable,predictable_kelly,14,22.0,-3.635058641433716,[0.45 0.55]
0.7247368421052631,100,0.0,uinnsm_product,smooth_predictable,predictable_kelly,14,22.0,-36.47747588157654,[0.495 0.505]
0.7247368421052631,500,0.0,uinnsm_product,smooth_predictable,predictable_kelly,14,22.0,-177.3881459236145,[0.499 0.501]
0.7247368421052631,1,0.0,uinnsm_product,smooth_predictable,greedy_kelly,309,309.0,-0.7886927127838135,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,smooth_predictable,greedy_kelly,20,20.0,-1.724100112915039,[0.5 0.5]
0.7247368421052631,10,0.0,uinnsm_product,smooth_predictable,greedy_kelly,15,15.0,-5.057283639907837,[0.45 0.55]
0.7247368421052631,100,0.0,uinnsm_product,smooth_predictable,greedy_kelly,14,14.0,-47.6606502532959,[0.495 0.505]
0.7247368421052631,500,0.0,uinnsm_product,smooth_predictable,greedy_kelly,14,14.0,-237.2363476753235,[0.499 0.501]
0.7247368421052631,1,0.0,uinnsm_product,inverse,round_robin,32,32.0,-0.07454514503479004,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,inverse,round_robin,17,17.0,-0.22127938270568848,[0.5 0.5]
0.7247368421052631,10,0.0,uinnsm_product,inverse,round_robin,14,14.0,-0.7320280075073242,[0.45 0.55]
0.7247368421052631,100,0.0,uinnsm_product,inverse,round_robin,13,13.0,-7.44000768661499,[0.535 0.465]
0.7247368421052631,500,0.0,uinnsm_product,inverse,round_robin,13,13.0,-36.78819012641907,[0.535 0.465]
0.7247368421052631,1,0.0,uinnsm_product,inverse,predictable_kelly,313,313.0,-0.3530700206756592,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,inverse,predictable_kelly,41,76.0,-1.0583000183105469,[0.5 0.5]
0.7247368421052631,10,0.0,uinnsm_product,inverse,predictable_kelly,13,20.0,-3.516831159591675,[0.45 0.55]
0.7247368421052631,100,0.0,uinnsm_product,inverse,predictable_kelly,13,20.0,-35.50559878349304,[0.495 0.505]
0.7247368421052631,500,0.0,uinnsm_product,inverse,predictable_kelly,13,20.0,-177.91788053512573,[0.499 0.501]
0.7247368421052631,1,0.0,uinnsm_product,inverse,greedy_kelly,313,313.0,-0.7867412567138672,[0.5 0.5]
0.7247368421052631,3,0.0,uinnsm_product,inverse,greedy_kelly,21,21.0,-1.734330177307129,[0.5 0.5]
0.7247368421052631,10,0.0,uinnsm_product,inverse,greedy_kelly,14,14.0,-5.080928325653076,[0.45 0.55]
